文件名,编,分编,章,节,内容
清远市传统村落保护条例,,,,,第十二条 传统村落保护范围内传统风貌建筑的所有权人为保护责任人负责传统风貌建筑的安全、维护和修缮。所有权人与管理人、使用权人另有约定的从其约定。传统风貌建筑的保护责任人自筹资金修缮传统风貌建筑的县市、区人民政府可以给予财政补助或者贷款贴息。传统风貌建筑所有权人下落不明、无法与所有权人取得联系或者所有权不明确有管理人的管理人为保护责任人没有管理人的使用权人为保护责任人无法确定保护责任人的所在地县市、区人民政府应当及时指定保护责任人。鼓励所有权人将传统风貌建筑集中交由村居民委员会、村级农村集体经济组织、专业企业等单位管理管理人可以按照相关规定对其进行活化利用。
清远市传统村落保护条例,,,,,第十三条 传统村落所在地乡镇人民政府、街道办事处应当组织村居民委员会对传统村落内有损毁危险的传统风貌建筑进行普查登记并将普查登记结果报县市、区人民政府住房城乡建设主管部门。县市、区人民政府应当根据普查登记结果制定传统风貌建筑抢救修缮实施方案并组织实施。
清远市传统村落保护条例,,,,,第十四条 在不改变传统风貌建筑的外观风貌及保证安全的前提下传统风貌建筑的保护责任人可以进行外部修缮、日常保养、内部装饰、添加设施等活动改善居住、使用条件。市人民政府住房城乡建设主管部门应当编制传统风貌建筑修缮技术规范并向社会公布。在保证结构安全和保持传统建筑风貌的前提下鼓励聘请传统建筑工匠采用传统建造技术、传统建筑材料对传统风貌建筑进行维护和修缮。任何单位和个人不得擅自拆除、迁移列入保护名录的传统风貌建筑。
清远市传统村落保护条例,,,,,第十五条 市人民政府住房城乡建设主管部门应当会同人力资源社会保障主管部门建立乡村建设工匠人才评价体系将传统建筑工匠纳入乡村建设工匠培育范围。市、县市、区人民政府住房城乡建设主管部门建立传统建筑工匠库会同人力资源社会保障等主管部门对传统建筑工匠提供专业技能、安全知识等培训。鼓励传统建筑工匠依法成立行业协会开展技艺传承活动加强行业自律管理规范从业行为维护合法权益。
清远市传统村落保护条例,,,,,第十六条 市、县市、区人民政府应当落实传统村落保护和利用经费整合农村环境保护、非物质文化遗产保护、美丽乡村建设等各类涉及传统村落的财政资金用于传统村落保护发展规划编制和实施、传统村落日常管理、传统建筑工匠培育等工作。鼓励、支持农村集体经济组织和村居民依法以集体经营性建设用地使用权、闲置宅基地、房屋、资金等方式入股参与传统村落保护和利用工作合理享有传统村落保护和利用收益。鼓励、引导各类金融机构对传统村落保护项目提供信贷支持。鼓励公民、法人和其他组织依法通过捐赠、投资、入股、租赁以及设立基金等方式参与传统村落保护和利用。对捐赠、投资、设立基金等方式融资参与传统村落保护的资金来源及用途由责任主体按照属地原则予以登记并定期公示妥善管理禁止任何单位、个人侵占、挪用。
清远市传统村落保护条例,,,,,第十七条 市、县市、区人民政府应当统筹安排建设用地指标保障因传统村落保护发展规划实施所需的农村建设用地完善水、电、路、地下管网等基础设施改善传统村落人居环境。
清远市传统村落保护条例,,,,,第十八条 县市、区人民政府应当引导村居民在传统村落内按照规划开展旅游康养、休闲度假、传统技艺加工制作和开设民宿、农家乐等生产经营活动。鼓励村居民开展传统民俗文化活动推动传统村落历史文化遗产传承、保护和利用。市、县市、区人民政府文化广电旅游体育主管部门应当会同有关部门对传统村落的历史文化遗产进行收集、整理、研究、创新以及宣传推广推动开设传统文化、生态环境教育基地、陈列馆、村史馆和展示展演场所以及传统作坊、传统商铺。
清远市传统村落保护条例,,,,,第十九条 县市、区人民政府住房城乡建设主管部门应当运用信息化、数字化技术手段加强传统村落保护、管理和展示采取多种方式向公众提供传统村落的风貌特色、历史事件、名人事迹、传统艺术、民俗文化等历史文化信息。鼓励、支持利用现代信息技术建设数字博物馆、开发数字化创意产品等做法促进传统村落文化资源的共享、展示和传播。
清远市传统村落保护条例,,,,,第二十条 传统村落较为集中的区域市、县市、区人民政府应当在政策、资金、基础设施建设等方面优先支持集中连片保护利用的传统村落。鼓励符合条件的县市、区申报国家级集中连片示范。申报成功的市人民政府可以予以奖励支持。
清远市传统村落保护条例,,,,,第二十一条 市人民政府住房城乡建设主管部门应当会同有关部门对传统村落保护和利用状况进行定期检查和跟踪监测有下列情形之一的应当向传统村落所在地县市、区人民政府发出警示通报值比申报时大幅下降的坏但仍具备一定保护价值的护造成重大影响的造成严重影响的保护工作的成传统村落保护发展规划的
清远市传统村落保护条例,,,,,第二十二条 市人民政府住房城乡建设主管部门会同有关部门共同开展传统村落的退出工作移出传统村落保护名录的应当向社会公布。发出警示后存在以下情况之一的应当移出传统村落保护名录或者整改到期后既不提交验收申请也不申请延期的期后不提交整改验收申请的。存在以下情况之一的直接移出传统村落保护名录体经营开发的护价值的。
清远市传统村落保护条例,,,,,第二十三条 违反本条例第八条规定擅自设置、移动、涂改或者损毁传统村落保护标志牌的由县市、区人民政府住房城乡建设主管部门责令限期改正逾期不改正的对单位处一万元以上五万元以下罚款对个人处一千元以上一万元以下罚款造成损失的依法承担赔偿责任。
清远市传统村落保护条例,,,,,第二十四条 违反本条例第十条第一款规定在传统村落核心保护范围内设置标识、户外广告等不符合传统村落保护发展规划要求的并与传统村落整体风貌不相协调的由县市、区人民政府城市管理综合执法主管部门责令停止违法行为限期恢复原状或者采取其他补救措施有违法所得的没收违法所得造成严重后果的对单位并处一万元以上三万元以下罚款对个人并处五百元以上两千元以下罚款。
清远市传统村落保护条例,,,,,第二十五条 违反本条例第十四条第四款规定擅自拆除、迁移列入保护名录的传统风貌建筑的由县市、区人民政府住房城乡建设主管部门责令停止违法行为限期恢复原状或者采取其他补救措施有违法所得的没收违法所得造成严重后果的对单位并处五万元以上二十万元以下罚款对个人并处一万元以上五万元以下罚款造成损失的依法承担赔偿责任。
清远市传统村落保护条例,,,,,第二十六条 本条例所称传统风貌建筑是指传统村落中具有一定建成历史能够反映一定时期历史文化内涵体现传统风貌和地方特色未被公布为文物保护单位、一般不可移动文物或者历史建筑的建构筑物。
清远市传统村落保护条例,,,,,第二十七条 本条例自 2025 年 7 月 1 日起施行。
