文件名,编,分编,章,节,内容
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十一条 自治县人民政府有关部门应当各司其职加强协作配合实施好移风易俗相关工作。易俗政策宣传发放婚事新办倡议书鼓励当事人作出婚事新办承诺移风易俗教育提升学生文明素养引导学生在家庭移风易俗中发挥积极作用民族团结进步创建工作教育、引导公民尊法、学法、守法、用法指导、规范民间调解等活动推动移风易俗的宣传加强对农村婚丧宴席食品安全的培训、指导督促乡镇强化对农村婚丧宴席食品安全工作的监管预防和处置食品安全事故保障人民群众身体健康和生命安全应当着力产业发展、就业培训、人居环境治理等工作引导、激励群众勤劳致富、技能兴家、爱护家园助推移风易俗。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十二条 新闻媒体应当采用通俗易懂、群众喜闻乐见的方式开展移风易俗法律法规及政策宣传教育、先进事迹宣传报道、舆论监督等工作营造全社会支持、全民积极参与移风易俗的良好氛围。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十三条 自治县人民政府应当不断健全养老服务体系加强殡葬服务设施建设制定优惠政策和惠民措施引导群众参与移风易俗活动。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十四条 鼓励村社区提供符合相关法律、法规、规章要求的综合服务设施、场所规范村居民婚丧宴活动。鼓励村社区结合本地实际组建符合相关规定的婚丧宴志愿服务队或者经营性服务队提供婚丧宴服务防止大操大办、攀比浪费。经营性服务应明确服务项目、收费标准和服务承诺依法依规经营。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十五条 自治县人民政府应当落实移风易俗工作经费并列入预算。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十六条 每年十一月为自治县移风易俗活动宣传月集中开展移风易俗宣传教育活动。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十七条 自治县人民政府应当按规定建立移风易俗目标责任制和考评制度组织开展文明村、文明社区、文明家庭等文明新风创建评比活动。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十八条 自治县人民政府应当建立健全联合执法机制对移风易俗中的违法违规行为开展专项整治对违反本条例规定的典型案例依法以适当形式公开。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第二十九条 自治县人民政府及有关部门应当加强社会信用体系建设教育和引导群众在申请公民事项、履行法定义务等方面诚实守信依法依规实施失信惩戒提高全社会文明诚信意识。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第三十条 行政机关、事业单位、村居民委员会在不违背国家有关规定的情况下可以将遵守移风易俗相关情况作为个人申请和享受有关优惠政策等事项的评定依据和推荐条件。对已享受优惠政策后违反本条例规定的村居民委员会可根据具体情节提出取消或者限制享受相应优惠政策的意见。
马边彝族自治县移风易俗条例,,,第三章 职责保障,,第三十一条 任何单位和个人都有劝阻并向有关部门投诉、举报移风易俗违法违规行为的权利。自治县人民政府及其有关部门、乡镇人民政府应当建立监督举报制度以及举报工作平台公开投诉举报方式依法及时受理和处理投诉、举报并将处理结果向投诉、举报人反馈且为投诉、举报人保密。
马边彝族自治县移风易俗条例,,,第四章 法律责任,,第三十二条 违反本条例规定的行为法律、法规已有责任规定的从其规定。
马边彝族自治县移风易俗条例,,,第四章 法律责任,,第三十三条 打击报复移风易俗监督人、举报人的或者以暴力抗拒移风易俗监督、检查的依照相关法律法规处理。
马边彝族自治县移风易俗条例,,,第四章 法律责任,,第三十四条 国家机关、事业单位及其工作人员在移风易俗工作中滥用职权、玩忽职守、徇私舞弊的由相关部门责令限期改正造成不良后果或者影响的对负有责任的领导人员和直接责任人员依法给予处分构成犯罪的依法追究刑事责任。
马边彝族自治县移风易俗条例,,,第五章 附 则,,第三十五条 自治县人民政府可以根据本条例制定实施细则。
马边彝族自治县移风易俗条例,,,第五章 附 则,,第三十六条 本条例自 2023 年 7 月 1 日起施行。
