文件名,编,分编,章,节,内容
山东省快递业促进条例,,,第二章 发展保障,,第十一条 县级以上人民政府应当将快递末端服务设施纳入公共服务配套设施范围组织有关部门推进本行政区域内智能快件箱信包箱和快递服务站等快递末端服务设施建设。新建住宅小区、商业楼宇、高等学校、中等职业学校、医院等应当同步规划快递末端服务设施已建成的住宅小区、商业楼宇、高等学校、中等职业学校、医院等未设置快递末端服务设施的可以依法利用现有闲置场所增设快递末端服务设施。县级以上人民政府在推进城市更新改造过程中应当统筹考虑快递末端服务设施的建设和改造。
山东省快递业促进条例,,,第二章 发展保障,,第十二条 国家机关、企事业单位的办公场所以及商业区、住宅区、工业区等场所的物业服务人应当根据实际情况为快递从业人员收寄、投递快件提供通行便利。
山东省快递业促进条例,,,第二章 发展保障,,第十三条 县级以上人民政府公安机关交通管理、交通运输等部门和邮政管理机构应当加强协调配合建立健全快递运输保障机制依法规范快递服务车辆的管理和使用为快递服务车辆道路通行和临时停靠提供便利。鼓励快递经营企业为快递服务车辆投保第三者责任险、驾驶人员人身意外伤害险等商业保险。鼓励快递经营企业使用新能源或者清洁能源车辆推进快递服务车辆的标准化、厢式化。
山东省快递业促进条例,,,第二章 发展保障,,第十四条 设区的市邮政管理机构应当会同公安机关交通管理部门对快递专用电动三轮车等末端收寄投递车辆实行统一编号和标识管理建立本行政区域内快递专用电动三轮车信息管理系统。快递专用电动三轮车应当符合国家相关标准经公安机关交通管理部门依法注册登记后方可上道路行驶。快递从业人员应当遵守道路交通安全法律法规的规定按照操作规范安全、文明驾驶车辆。快递经营企业应当对其从业人员加强道路交通安全培训。
山东省快递业促进条例,,,第二章 发展保障,,第十五条 鼓励快递业与铁路、公路、水路、民航等运输行业联动发展支持在车站、码头、机场等交通枢纽配套建设快递仓储设施、运输通道和接驳场所。
山东省快递业促进条例,,,第二章 发展保障,,第十六条 邮政管理机构、发展改革、交通运输、商务、海关等部门应当建立快件跨境协作机制推动快递出境规范化、便捷化支持培育国际快递骨干企业推动境内中转仓、境外快件分拨中心和海外仓建设。
山东省快递业促进条例,,,第二章 发展保障,,第十七条 邮政管理机构应当会同人力资源社会保障、教育等部门加强快递从业人员职业技能培训支持高等学校、中等职业学校、科研机构、行业协会和快递经营企业联合培养快递领域人才。鼓励快递经营企业将职业技能等级评价、职称纳入薪资体系。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第十八条 快递经营企业应当依法取得快递业务经营许可并在经营许可范围内从事快递经营活动不得超越经营许可的业务范围和地域范围。快递经营企业开设分支机构和末端网点应当按照有关规定备案。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第十九条 快递经营企业总部或者其负责本省行政区域快递业务的管理机构应当建立健全规范化、标准化管理制度在业务流程、服务质量、安全保障等方面加强对其分支机构、加盟企业和末端网点的管理。快递经营企业应当建立信息化管理系统为用户提供统一的快件跟踪查询服务。快递经营企业为用户提供国内快件查询信息有效期为一年提供国际出境快件查询信息有效期为六个月查询内容应当包括快件当前所处服务环节和所在位置。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十条 快递经营企业应当依法在营业场所、门户网站公示或者以其他明显方式向社会公布服务种类、服务地域、服务时限、营业时间、资费标准、快件查询、损失赔偿、投诉处理等服务承诺事项服务承诺事项发生变更的应当及时按照规定向社会发布服务提示公告。快递经营企业公示或者公布的服务地域应当以建制村、社区为基本单元明确服务地域范围。第二十一条快递经营企业在寄件人填写快递运单前应当提醒其阅读快递服务合同条款、遵守禁止寄递和限制寄递物品的有关规定告知相关保价规则、保险服务项目和赔偿标准。寄件人交寄贵重物品、生鲜食用农产品的应当事先声明快递经营企业应当提醒寄件人对贵重物品予以保价。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十二条 快递经营企业应当将快件投递到约定的收件地址、收件人或者收件人指定的代收人。对约定上门投递的快件快递经营企业应当按照快递服务国家标准提供至少两次免费投递与用户另有约定的除外。快递经营企业未经用户同意不得代为确认收到快件不得将快件放置在无人保管的地方。收件人或者寄件人要求将快件放置在无人保管地方的快递经营企业应当告知用户快件遗失或者损毁的风险快件遗失或者损毁的赔偿责任适用民事法律的规定。鼓励快递经营企业在快递运单或者网络订单应用程序中为寄件人提供投递时间、投递方式等个性化、差异化的快递服务选择。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十三条 快件无法投递的快递经营企业应当退回寄件人或者根据寄件人的要求进行处理。快件无法投递又无法退回的应当依照法律、行政法规规定处理。快递经营企业及其末端网点、从业人员不得向收件人收取约定外的费用。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十四条 经收件人要求或者同意快递经营企业可以将快件投递到智能快件箱信包箱、快递服务站等快递末端服务设施并及时告知或者委托相关运营企业、快递服务站告知收件人地址、快件保管期限等信息。智能快件箱信包箱运营企业应当保证智能快件箱信包箱正常使用定期进行维护及时处理异常情况。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十五条 快递经营企业应当建立健全用户投诉申诉处理制度依法及时处理用户提出的快递服务质量异议。用户对快递服务质量不满意的可以向快递经营企业投诉快递经营企业接到投诉后应当及时处理并自接到投诉之日起七日内告知投诉人。用户对投诉处理结果不满意或者投诉没有得到及时处理的可以向邮政管理机构申诉邮政管理机构应当依法处理并自接到申诉之日起三十日内作出答复。快递经营企业应当按照规定配合邮政管理机构处理用户申诉。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十六条 快递经营企业不得无正当理由以低于成本价格提供快递服务损害其他快递经营企业或者用户的合法权益。
山东省快递业促进条例,,,第三章 快递经营和服务规范,,第二十七条 邮政管理机构应当推进快递业信用体系建设建立以公众满意度、时限准时率和用户申诉率为核心的快递服务质量评价体系。邮政管理机构应当采取风险提示、约谈告诫、公示公告等方式督促快递经营企业合法合规经营。
山东省快递业促进条例,,,第四章 快递安全,,第二十八条 快递经营企业应当落实企业安全生产主体责任加强安全生产管理遵守收寄验视、实名收寄、安全检查和禁止寄递物品管理制度确保寄递安全。快递经营企业安全生产设备配置和安全生产操作应当符合国家强制标准。
山东省快递业促进条例,,,第四章 快递安全,,第二十九条 县级以上人民政府应当加强对快递业安全生产工作的领导加强快递业安全生产监管能力建设按照财政事权和支出责任划分予以保障支持各级邮政快递业安全中心和信息化监管平台建设。
山东省快递业促进条例,,,第四章 快递安全,,第三十条 邮政管理机构、公安、国家安全、烟草等部门应当相互配合建立寄递安全监督信息共享机制开展联合执法和检查维护寄递渠道安全。
山东省快递业促进条例,,,第四章 快递安全,,第三十一条 任何组织或者个人不得利用快递服务从事危害国家安全、社会公共利益或者他人合法权益的活动。用户交寄快件应当遵守禁止寄递物品有关规定不得交寄禁止寄递物品不得在快件内夹带禁止寄递物品不得将禁止寄递物品匿报或者谎报为其他物品交寄。快递经营企业发现寄件人交寄禁止寄递物品的应当拒绝收寄发现已经收寄的快件中有疑似禁止寄递物品的应当立即停止分拣、运输、投递。对快件中依法应当没收、销毁或者可能涉及违法犯罪的物品快递经营企业应当立即向有关部门报告并配合调查处理对其他禁止寄递物品以及限制寄递物品快递经营企业应当按照有关规定处理。
山东省快递业促进条例,,,第四章 快递安全,,第三十二条 快递经营企业在生产经营过程中获取用户个人信息的范围应当限于履行快递服务合同所必需不得过度收集用户个人信息。快递经营企业应当建立健全快递运单以及电子数据管理制度妥善保管用户信息等电子数据采取有效手段保证用户信息安全。快递经营企业及其从业人员不得出售、泄露或者非法提供在服务过程中获得的用户个人信息。
山东省快递业促进条例,,,第四章 快递安全,,第三十三条 邮政管理机构应当建立健全突发事件应急机制依法制定突发事件应急预案。快递经营企业应当依法制定本单位的突发事件应急预案定期组织演练。发生突发事件的应当立即启动应急预案采取有效处置措施保障人员安全和快件安全并按照规定立即如实向有关部门报告不得迟报、漏报、谎报或者瞒报。
山东省快递业促进条例,,,第四章 快递安全,,第三十四条 任何组织或者个人不得违法封堵快递场所、扣留快件扰乱快递正常生产秩序。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第三十五条 县级以上人民政府及其有关部门、邮政管理机构应当加快培育数字快递新业态和新模式支持快递经营企业在快件收寄、分拣、运输、投递等环节应用数字化技术促进快递业数字化发展。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第三十六条 县级以上人民政府及其有关部门、邮政管理机构应当支持智能安检设备、自动化分拣设备、机械化装卸设备和快递电子运单的推广应用鼓励快递经营企业探索使用无人机、无人车等运载工具加大智能传感器、工业机器人等智能产品在快递作业场景的应用。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第三十七条 县级以上人民政府及其有关部门、邮政管理机构应当加强快递业数据资源的整合开展数字快递监测、统计、分析引导和鼓励快递经营企业建设产业链、供应链服务平台支持平台经营者共建共享、融合创新。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第三十八条 邮政管理机构应当支持和引导快递经营企业共享快递末端服务设施、配送服务网络和快递数据信息。鼓励邮政企业在确保邮政普遍服务达标的前提下与其他快递经营企业共享邮政营业网点、邮政运输网络、智能信包箱等设施资源。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第三十九条 邮政管理机构和发展改革、科学技术等部门应当制定和完善相关政策提升快递包装标准化、循环化、减量化、无害化水平加快推进快递包装绿色转型。鼓励和支持快递经营企业与科研机构、高等学校加强合作研发、生产和推广绿色快递相关材料和产品。
山东省快递业促进条例,,,第五章 数字快递和绿色发展,,第四十条 快递经营企业应当在保障快件安全的前提下优化快件包装方式和包装结构设计优先采用可重复使用、易回收利用的包装箱、中转袋等包装产品。支持商品生产企业、电子商务与快递经营企业加强上下游协同使用满足快递配送需求的商品包装减少商品的二次包装推进商品与快递包装一体化。鼓励快递经营企业在快递末端网点开展快递包装物回收采取有效措施引导用户重复使用包装物。
山东省快递业促进条例,,,第六章 从业人员权益保障,,第四十一条 快递经营企业与从业人员建立劳动关系应当签订劳动合同并缴纳社会保险费。快递经营企业应当依法规范使用劳务派遣等其他用工。快递经营企业应当为其招用的非全日制从业人员按照国家和省相关规定参加工伤保险。鼓励快递经营企业为从业人员购买人身意外伤害保险等商业保险。
山东省快递业促进条例,,,第六章 从业人员权益保障,,第四十二条 快递经营企业应当按照国家有关规定为从业人员提供劳动防护用品改善作业环境加强对从业人员职业操守、服务规范、作业规范、安全生产和应急处置等方面的教育和培训。
山东省快递业促进条例,,,第六章 从业人员权益保障,,第四十三条 快递经营企业应当根据国家法律规定的工时制度结合快件收派人员工作时间内平均派送数量、劳动强度等因素合理确定劳动定额和计件报酬标准并依法保障快件收派人员的休息休假权利。快递经营企业应当完善从业人员投诉澄清免责机制。快递经营企业被用户投诉、申诉时应当对相关从业人员是否存在过错进行调查不得以内部罚款等方式克扣从业人员劳动报酬。
山东省快递业促进条例,,,第六章 从业人员权益保障,,第四十四条 快递经营企业应当依法建立工会组织。快递经营企业工会组织应当依法履行职责积极协调劳动关系在集体协商、企业民主管理、参与企业文化建设等方面发挥积极作用监督快递经营企业履行用工责任维护快递从业人员合法权益。
山东省快递业促进条例,,,第六章 从业人员权益保障,,第四十五条 县级以上人民政府以及有关部门应当加强劳动保障监察工作依法督促快递经营企业落实从业人员权益保障责任。鼓励国家机关、企业事业单位、社会团体通过共建和自建方式设立户外劳动者服务站点为快递从业人员就餐、饮水、休息、如厕等提供便利。
山东省快递业促进条例,,,第七章 法律责任,,第四十六条 违反本条例规定的行为法律、行政法规已经规定法律责任的适用其规定。
山东省快递业促进条例,,,第七章 法律责任,,第四十七条 违反本条例规定快递经营企业未按照规定处理无法投递又无法退回的快件的由邮政管理机构予以警告或者通报批评可以并处一千元以上三千元以下罚款情节严重的并处三千元以上一万元以下罚款。
山东省快递业促进条例,,,第七章 法律责任,,第四十八条 违反本条例规定快递经营企业未按照规定时限处理投诉的由邮政管理机构责令限期改正逾期未改正的处一千元以上三千元以下罚款。
山东省快递业促进条例,,,第七章 法律责任,,第四十九条 违反本条例规定违法封堵快递场所、扣留快件扰乱快递正常生产秩序构成违反治安管理行为的由公安机关依法给予治安管理处罚构成犯罪的依法追究刑事责任。
山东省快递业促进条例,,,第七章 法律责任,,第五十条 违反本条例规定快递经营企业及其从业人员出售、泄露或者非法提供在服务过程中获得的用户个人信息违反《中华人民共和国个人信息保护法》的由履行个人信息保护职责的部门依法予以处罚。
山东省快递业促进条例,,,第七章 法律责任,,第五十一条 各级人民政府和有关部门在快递监督管理工作中滥用职权、玩忽职守、徇私舞弊的对直接负责的主管人员和其他直接责任人员依照有关规定给予处分构成犯罪的依法追究刑事责任。
山东省快递业促进条例,,,第八章 附 则,,第五十二条 本条例自 2025 年 1 月 1 日起施行。
