文件名,编,分编,章,节,内容
山东省台儿庄古城保护管理条例,,,第三章 保护,,第十三条 台儿庄古城核心区现有街巷、水系、建筑的空间尺度和布局以及建筑现状不得擅自改变。台儿庄古城功能配套区建筑的体量、高度、色彩以及形式应当与台儿庄古城核心区风貌相一致禁止建设与台儿庄古城功能、性质无直接关系的设施。
山东省台儿庄古城保护管理条例,,,第三章 保护,,第十四条 台儿庄城区规划区范围内应当严格控制建筑高度设定重点控制区、过渡控制区和一般控制区向北至金光路向东至东顺路的区域该区域内建筑物檐口高度由内向外梯级控制为九至十二米长安路、东至鸿运路的区域该区域内建筑物檐口高度由内向外梯级控制为十八至二十四米心路该区域内建筑物檐口高度限高为三十六米。
山东省台儿庄古城保护管理条例,,,第三章 保护,,第十五条 台儿庄古城的非物质文化遗产和民间手工艺产业属于台儿庄古城历史文化遗产的组成部分枣庄市人民政府和台儿庄区人民政府应当对其加强保护。
山东省台儿庄古城保护管理条例,,,第三章 保护,,第十六条 台儿庄古城保护管理机构以及其他有关单位和个人应当遵守下列文物保护规定护范围和建设控制地带尚未核定公布为文物保护单位的不可移动文物参照县级文物保护单位进行保护庄抗战遗址等进行加固、修缮等文物保护工程依法报经文物行政部门批准调查和勘探的原则尽可能避开不可移动文物。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第十七条 台儿庄古城保护管理机构应当对经营场所和经营活动进行合理布局、总量控制防止过度商业化和娱乐化。在台儿庄古城从事经营的单位和个人应当按照台儿庄古城产业结构和布局规划在指定地点和范围内从事经营活动。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第十八条 在台儿庄古城从事经营的单位和个人其店铺招牌、门面装修、店内设施、照明灯具和光色应当符合台儿庄古城店铺装修管理要求与台儿庄古城风貌、氛围相协调并经台儿庄古城保护管理机构验收。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第十九条 在台儿庄古城进行房屋装修装饰的单位和个人不得改变主体结构不得损毁房屋外立面以及砖雕、石雕、木雕。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十条 处置台儿庄古城国有资产应当按照有关规定经台儿庄区人民政府批准并报枣庄市人民政府备案。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十一条 禁止下列影响台儿庄古城环境卫生的行为公共设施、树木上悬挂、张贴宣传品时整理竣工后不及时清理和平整场地乱堆乱倒建筑垃圾害烟尘和恶臭气体的物质渣和其他废弃物品
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十二条 台儿庄古城保护管理机构应当加强台儿庄古城室外噪声管理防治噪声污染。在室外开展公益性活动、群众性民族文化活动、社区活动应当征得台儿庄古城保护管理机构同意。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十三条 台儿庄古城内的单位和个人应当采用清洁燃料、能源对排烟装置采取消烟除尘措施不得直接燃烧煤炭。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十四条 台儿庄古城保护管理机构应当对台儿庄古城的古树名木建立档案设置标识。禁止损毁花草、树木以及园林绿化设施禁止占用公共绿化用地。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十五条 在台儿庄古城内接入电力、通信、广播电视、供水、排水等设施的应当经台儿庄古城保护管理机构以及有关部门同意后按照要求组织施工。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十六条 台儿庄古城保护管理机构应当在安全管理的重要部位设置安全设施和警示牌定期对水上、游览设施进行检查和维护确保游客安全。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十七条 台儿庄古城保护管理机构应当建立专职消防队完善公共消防设施。台儿庄古城内居住、从事经营的单位和个人应当按照消防规定设计和建设消防安全系统并配备相应的消防器材发现火灾隐患及时整改。禁止在台儿庄古城经营或者储存易燃易爆、有毒有害物品。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十八条 台儿庄古城及其周边区域禁止释放孔明灯、焚烧垃圾和落叶。台儿庄古城及其周边区域一百米内不得燃放烟花爆竹节庆活动确需燃放烟花爆竹的应当在台儿庄古城保护管理机构指定的时间和地点燃放。任何个人不得在台儿庄古城指定地点以外区域吸烟。
山东省台儿庄古城保护管理条例,,,第四章 管理,,第二十九条 除环卫、公安、消防、救护等特种车辆外其他施工、载货机动车辆进入台儿庄古城应当经台儿庄古城保护管理机构同意。禁止载客机动车辆进入台儿庄古城。
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十条 对违反本条例规定的行为法律、法规已规定法律责任的依照其规定执行法律、法规未规定法律责任的依照本条例规定执行。
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十一条 违反本条例规定擅自处置台儿庄古城国有资产的由有关部门依法处理。
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十二条 违反本条例规定有下列行为之一的由台儿庄古城保护管理机构处五十元以上三百元以下罚款
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十三条 违反本条例规定有下列行为之一的由台儿庄古城保护管理机构责令改正处五万元以上三十万元以下罚款道路、水系和其他设施的筑的空间尺度和布局以及建筑现状的或者损毁其房屋外立面以及砖雕、石雕、木雕的。
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十四条 违反本条例规定在台儿庄古城功能配套区内建设与台儿庄古城功能、性质无直接关系的设施或者建筑的体量、高度、色彩以及形式与台儿庄古城核心区风貌不一致的由台儿庄古城保护管理机构责令改正处一万元以上五万元以下罚款。
山东省台儿庄古城保护管理条例,,,第五章 法律责任,,第三十五条 行政机关和国家工作人员在台儿庄古城保护管理工作中玩忽职守、滥用职权、徇私舞弊的对直接负责的主管人员和其他直接责任人员依法给予处分构成犯罪的依法追究刑事责任。
山东省台儿庄古城保护管理条例,,,第六章 附则,,第三十六条 本条例自 2014 年 1 月 1 日起施行。
