文件名,编,分编,章,节,内容
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十一条 本市实行历史文化名城保护名录制度。县市、区级以上人民政府已批准公布的保护对象纳入保护名录。
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十二条 具备下列情形之一的按照程序批准公布为市级保护对象区民族传统风貌特征的村镇或者民族、地方特色并具有一定规模的地段未登记为不可移动文物但是具有一定保护价值的建构筑物水环境镇村生活、主要贸易、交通通道等对城镇村格局的形成和发展具有重要意义的线路等环境要素
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十三条 市级保护对象由所在地县市、区人民政府负责组织申报经市自然资源规划行政主管部门和市文物行政主管部门组织专家论证并向社会公示后由市人民政府批准公布。公示时间不得少于 10 个工作日。市级保护对象的认定标准及申报材料参照国家、省的有关规定执行。
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十四条 对符合本条例第十二条规定尚未申报市级保护对象的市自然资源规划行政主管部门和市文物行政主管部门应当要求所在地县市、区人民政府申报仍不申报的可以直接向市人民政府提出确定其为市级保护对象的建议。已申报但尚未批准公布的保护对象在申报期间不得拆迁。
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十五条 保护对象公布后所在地县市、区人民政府应当定期进行检查和评估根据评估结果制定保护措施报市人民政府备案并向社会公布。
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十六条 保护对象的保护层级和类型发生变化或者严重损毁、灭失确已失去保护意义需要调整、撤销的由所在地县市、区人民政府按照原审批程序报送审批。
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十七条 县市、区人民政府应当建立历史文化名城保护对象的动态监管机制定期对辖区范围内的保护对象开展普查工作。县市、区人民政府应当对符合本条例第十二条规定的对象进行预先保护同时应当书面告知当事人。自当事人收到预先保护通知之日起 12 个月内未纳入市级保护对象的预先保护决定自行失效。预先保护期间任何单位和个人不得损坏、拆除预先保护对象。因预先保护对有关单位或者个人的合法权益造成损失的县
昆明市历史文化名城保护条例,,,第二章 保护名录,,第十八条 县市、区人民政府应当建立辖区范围内历史文化名城保护的地理信息系统和保护名录档案并在纳入保护名录后 12 个月内将保护名录档案报送市自然资源规划行政主管部门备案。保护档案应当包括下列内容历史事件、名人轶事和技术资料等图片和影像等资料
昆明市历史文化名城保护条例,,,第三章 保护规划,,第十九条 经批准公布的保护对象由所在地县市、区人民政府组织编制保护规划或者保护图则。历史文化名城保护规划应当划定历史城区范围。历史文化名镇、历史文化名村、历史村镇、历史文化街区、历史地段的保护规划应当单独编制并划定保护范围。在历史城区范围和保护范围外可以根据保护需要划定环境协调区。保护规划深度应当达到国家有关规划编制的要求其中涉及山水环境、文化线路、历史环境要素的应当在保护规划中明确保护措施和管控要求。历史建筑应当编制保护图则保护图则包括基本信息、历史沿革、历史价值、风貌特色、保护范围、建筑测绘图、保护措施、维护修缮和使用要求、历史环境保护要求等内容。
昆明市历史文化名城保护条例,,,第三章 保护规划,,第二十条 市、县市、区级保护对象的保护规划由本级人民政府批准公布。保护规划自批准后 20 个工作日内应当在政府网站和主要新闻媒体上公布。经批准的保护规划不得擅自修改确需修改的保护规划的组织编制机关应当向原审批机关提出专题报告经同意后方可编制修改方案修改后的保护规划应当按照原审批程序报批。
昆明市历史文化名城保护条例,,,第三章 保护规划,,第二十一条 保护规划报送审批前保护规划的组织编制机关应当广泛征求有关部门、专家和公众的意见必要时可以举行听证。保护规划报送审批文件中应当附具意见采纳情况及理由经听证的还应当附具听证笔录。
昆明市历史文化名城保护条例,,,第三章 保护规划,,第二十二条 其他专项规划应当与经批准的历史文化名城保护规划相协调。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十三条 历史文化名镇、历史文化名村、历史村镇、历史文化街区、历史地段的保护范围包括核心保护范围和建设控制地带。历史建筑的保护范围包括历史建筑本身和必要的建设控制地带。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十四条 市、县市、区人民政府应当对历史城区、历史文化名镇、历史文化名村、历史村镇、历史文化街区、历史地段实行整体保护。县市、区人民政府应当依据保护规划对保护范围内的建构筑物进行分类保护。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十五条 县市、区人民政府应当及时组织抢修保护名录中的濒危建构筑物。县市、区人民政府应当科学评估历史建筑的历史价值、科学价值、艺术价值以及保存状况提出历史建筑的具体修缮维护要求不得破坏其历史特征、艺术特征、空间和风貌特色。鼓励对传统风貌建筑原址保护维修、改善不得改变原有风貌类型和重要风貌特征元素。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十六条 在保护范围内禁止进行下列活动等腐蚀性物品的工厂、仓库等他设施活动。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十七条 环境协调区应当保护其依存的自然与人文环境新建、改建的建构筑物应当与环境风貌相协调。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十八条 建设控制地带内新建、扩建、改建建构筑物时应当在高度、体量、形式、色调等方面与历史风貌相协调。建设控制地带内新建、扩建、改建道路不得破坏传统格局和历史风貌不得新建污染环境的工业企业现有污染环境的工业企业应当有计划关停或者迁出。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第二十九条 核心保护范围内除了新建、扩建必要的基础设施和公共服务设施外不得进行新建、扩建活动。对现有道路、建构筑物进行改建的应当保持或者恢复其原有格局和历史风貌。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十条 核心保护范围内新建、扩建必要的基础设施和公共服务设施或者拆除历史建筑以外的建构筑物以及其他设施所在地县市、区人民政府相关行政主管部门批准前应当征求市自然资源规划行政主管部门和市文物行政主管部门、公众、专家、利害关系人的意见。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十一条 在核心保护范围内和历史建筑上禁止设置户外广告。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十二条 保护范围内的公共基础设施建设达不到现行规范标准的住房城乡建设行政主管部门应当确定公共基础设施建设方案消防设施和消防通道达不到现行规范标准的由市、县市、区人民政府消防救援机构会同同级住房城乡建设行政主管部门制定相应的防火安全保障方案。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十三条 建设工程选址应当尽可能避开历史建筑因特殊情况不能避开的应当尽可能实施原址保护。对历史建筑实施原址保护的建设单位应当事先确定保护措施报所在地县市、区人民政府相关行政主管部门批准批准前应当征求公众、专家和利害关系人的意见。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十四条 历史建筑的所有权人应当按照保护规划的要求负责历史建筑的维护和修缮。市、县市、区人民政府应当对历史建筑的维护和修缮给予补助具体办法由市人民政府制定。历史建筑有损毁危险所有权人不具备维护和修缮能力的所在地县市、区人民政府应当采取措施进行保护。对损毁、灭失的历史建筑有条件的应当恢复。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十五条 对历史建筑进行外部修缮装饰、添加设施以及改变历史建筑的结构或者使用性质的应当报所在地县市、区人民政府相关行政主管部门批准批准前应当征求公众、专家和利害关系人的意见并依照有关法律、法规的规定办理相关手续。
昆明市历史文化名城保护条例,,,第四章 保护措施,,第三十六条 历史文化名镇、历史文化名村、历史村镇、历史文化街区、历史地段、历史建筑的名称未经批准不得更改。市、县市、区人民政府应当对保护对象设置保护标志识任何单位、个人不得擅自设置、移动或者涂改、损毁保护标志识。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第三十七条 国家机关工作人员在历史文化名城保护工作中滥用职权、玩忽职守、徇私舞弊的依法给予处分构成犯罪的依法追究刑事责任。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第三十八条 违反本条例第二十六条第一项至第四项规定的由所在地县市、区人民政府相关行政主管部门责令停止违法行为、限期恢复原状或者采取其他补救措施有违法所得的由城市管理行政主管部门没收违法所得逾期不恢复原状或者不采取其他补救措施的所在地县市、区人民政府指定有能力的单位代为恢复原状或者采取其他补救措施所需费用由违法者承担造成损失的依法承担赔偿责任造成严重后果的由城市管理行政主管部门按照下列规定予以处罚100 万元以下罚款对个人并处 5 万元以上 10 万元以下罚款以下罚款对个人并处 10 万元以上 20 万元以下罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第三十九条 违反本条例第二十六条第五项、第八项规定的由所在地县市、区人民政府相关行政主管部门责令停止违法行为限期修复逾期不修复的由所在地县市、区人民政府组织修复所需费用由违法者承担由城市管理行政主管部门并处 1 万元以上 10 万元以下罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第四十条 违反本条例第二十六条第六项规定的由所在地县市、区人民政府相关行政主管部门责令限期改正恢复原状逾期不改正的由所在地县市、区人民政府依法拆除由城市管理行政主管部门并处 1 万元以上 10 万元以下罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第四十一条 违反本条例第二十六条第七项规定的由所在地县市、区人民政府相关行政主管部门责令恢复原状或者采取其他补救措施由城市管理行政主管部门并处 50 元罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第四十二条 违反本条例第三十一条规定的由所在地县正的由城市管理行政主管部门对单位处 1 万元以上 2 万元以下罚款对个人处 500 元以上 2000 元以下罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第四十三条 违反本条例第三十六条规定擅自设置、移动或者涂改、损毁保护标志识的由所在地县市、区人民政府相关行政主管部门责令限期改正逾期不改正的由城市管理行政主管部门对单位处 1 万元以上 5 万元以下罚款对个人处1000 元以上 1 万元以下罚款。
昆明市历史文化名城保护条例,,,第五章 法律责任,,第四十四条 违反本条例其他规定的依照有关法律、法规的规定予以处罚。
昆明市历史文化名城保护条例,,,第六章 附 则,,第四十五条 本条例下列用语的含义是文化名村、历史村镇、历史文化街区、历史地段范围内除文物保护单位、历史建筑外具有一定建成历史对整体风貌形成具有价值和意义的建构筑物。名镇、历史文化名村经市人民政府批准公布为市级保护对象的村镇。
昆明市历史文化名城保护条例,,,第六章 附 则,,第四十六条 本条例自 2020 年 5 月 1 日起施行。2011 年 10月 28 日昆明市第十三届人民代表大会常务委员会第六次会议通过2011 年 11 月 22 日云南省第十一届人民代表大会常务委员会第二十七次会议批准的《昆明市历史文化名城保护条例》同时废止。
