文件名,编,分编,章,节,内容
福州市私营企业权益保护条例,,,,,第十八条 私营企业从业人员可以按规定参加荣誉称号的评选。
福州市私营企业权益保护条例,,,,,第十九条 私营企业的专业技术人员和技术工人可以按有关规定参加专业技术职称、技术等级评定。专业技术资格职称、技术等级评定由市工商业联合会或市私营企业协会组织申报市人事、劳动部门统一安排组织评定。其专业技术职务的聘任和待遇由所在企业自主确定。
福州市私营企业权益保护条例,,,,,第二十条 私营企业引进的科技人员符合人才引进条件的经企业所在地市、县市工商业联合会或私营企业协会审核并报同级人民政府批准可以申报所在地常住户口并享受国家有关优惠取策。私营企业在本市市区申报纳税额达到规定标准的经市税务部门出具证明市工商业联合会或私营企业协会审核后报市人民政府批准可以为本企业的从业人员申报若干名本市市区常住户口。具体办法由市人民政府制定。
福州市私营企业权益保护条例,,,,,第二十一条 私营企业人员出国境考察或从事对外经贸活动由公安部门依法办理有关手续参加政府部门组团出国境进行商务活动的由外事部门依法办理审批手续私营企业邀请国境外客商来本市进行商务活动的由市外经贸主管部门办理相关手续。
福州市私营企业权益保护条例,,,,,第二十二条 私营企业有权拒绝下列行为和标准以外的行政事业性收费未出示行政事业收费许可证或未使用财政部门统一印制的收费票据的收费参加的评比、表彰活动
福州市私营企业权益保护条例,,,,,第二十三条 私营企业的股东或合伙人不得有下列侵犯企业合法权益的行为交的出资额出资时未转移财产权虚假出资
福州市私营企业权益保护条例,,,,,第二十四条 私营企业的董事、监事、聘用的管理人员和职工不得有下列侵犯企业合法权益的行为给他人从事损害本企业利益的活动商业秘密
福州市私营企业权益保护条例,,,,,第二十五条 各级人民政府及其管理部门按照各自职责负责处理私营企业合法权益受侵犯的投诉事宜。受理投诉后应当在三十日内将处理结果答复投诉人因投诉事项复杂不能按时处理完结的应当向投诉人说明情况。
福州市私营企业权益保护条例,,,,,第二十六条 各级工商业联合会、私营企业协会应当维护私营企业的合法权益接受私营企业的投诉、咨询、协调有关投诉、咨询事项的处理。
福州市私营企业权益保护条例,,,,,第二十七条 有关行政管理部门违反本条例规定有下列行为之一的由上级主管部门或同级人民政府责令其改正情节严重的对其主管人员或直接责任人给予行政处分及其他歧视性作法的
福州市私营企业权益保护条例,,,,,第二十八条 违反本条例第二十三条、第二十四条规定的由工商行政管理部门或有关行政管理部门依法处理构成犯罪的依法追究刑事责任。
福州市私营企业权益保护条例,,,,,第二十九条 私营企业对行政机关作出的行政处罚不服的可以依法申请行政复议或向人民法院提起行政诉讼因行政机关、司法机关及其工作人员违法行使职权造成损害的可以依法请求国家赔偿。
福州市私营企业权益保护条例,,,,,第三十条 本条例自公布之日起施行。
