文件名,编,分编,章,节,内容
金华两头乌猪产业发展促进条例,,,第二章 保护传承,,第十二条 市农业农村和市市场监督管理部门应当建立金华两头乌和金华火腿地理标志产品保护机制保证金华两头乌和金华火腿的品质。依法取得金华两头乌和金华火腿地理标志专用标志、地理标志证明商标使用权的生产经营者应当按照有关规定规范使用地理标志名称、专用标志和地理标志证明商标。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十三条 市、县市、区人民政府应当统筹规划金华两头乌产业布局强化产业协同推动产业集聚打造集科技研发、精深加工、冷链物流、产品展销等功能为一体的产业平台。支持金华两头乌生产经营者应用智能化设施设备建立金华两头乌全产业链精深加工生产线提高生产质量和效率。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十四条 市、县市、区农业农村主管部门应当指导养殖单位按照国家标准、行业标准、地方标准进行规范化生态化养殖推广农牧循环、圈放结合等养殖模式鼓励异地养殖推动金华两头乌产业规模化、集约化、一体化发展。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十五条 市农业农村主管部门和市市场监督管理部门应当建立金华两头乌及其二元猪、三元猪分类标识制度识别信息贯穿养殖、屠宰、加工、运输、销售等全流程。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十六条 鼓励和支持生产经营者开发以金华两头乌为原料的鲜肉制品、预制菜品、休闲食品等推动产品精深加工提升产品附加值。鼓励行业协会制定金华两头乌菜系以及食品加工标准组织开展厨艺大赛、美食文化交流等活动。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十七条 支持生产经营者构建金华两头乌生鲜冷链物流配送体系支持依托专业市场、影视文化等资源优势开设专卖店、展示体验馆发展直播带货、场景体验等新业态拓展国内外市场。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十八条 农业农村和市场监督管理部门应当依托省畜牧业数字化应用、省食品安全追溯系统构建金华两头乌全产业链溯源体系实现从养殖到餐桌全流程信息闭环管理。金华两头乌生产经营者应当如实将金华两头乌产品来源、类别、检验检疫等信息录入省畜牧业数字化应用、食品安全追溯系统并在其销售场所显著位置展示追溯码。
金华两头乌猪产业发展促进条例,,,第三章 产业发展,,第十九条 市、县市、区人民政府及其相关部门应当加强金华两头乌民风民俗、故事传说等历史文化的挖掘、研究和利用推动金华两头乌产业与休闲观光、餐饮康养、研学教育、文化展示深度融合传播金华两头乌文化。
金华两头乌猪产业发展促进条例,,,第四章 扶持保障,,第二十条 市、县市、区人民政府应当采取多种用地方式保障金华两头乌产业用地需求支持利用荒山、荒地发展金华两头乌养殖推广立体养殖模式提高用地效率。
金华两头乌猪产业发展促进条例,,,第四章 扶持保障,,第二十一条 市、县市、区人民政府应当设立金华两头乌产业基金或者专项资金重点支持保种育种、生态养殖、精深加工、产品开发、冷链物流、品牌保护等推动金华两头乌全产业链发展。
金华两头乌猪产业发展促进条例,,,第四章 扶持保障,,第二十二条 市、县市、区人民政府应当建立金华两头乌产业人才引育机制支持生产经营者与高等院校、中职学校深化产学研合作联合培养专业技术人才和高技能人才为金华两头乌产业发展提供人才支撑。
金华两头乌猪产业发展促进条例,,,第四章 扶持保障,,第二十三条 鼓励金融机构加大金华两头乌畜牧业信贷支持创新金华两头乌金融产品和服务模式开发土地经营权、养殖圈舍、大型养殖机械和金华两头乌活体抵押等贷款品种。支持保险机构开发金华两头乌特色保险产品。
金华两头乌猪产业发展促进条例,,,第四章 扶持保障,,第二十四条 本条例涉及的鼓励和支持性规定市人民政府应当制定具体措施向社会公布并向市人大常委会报告并依法备案。
金华两头乌猪产业发展促进条例,,,第五章 法律责任,,第二十五条 违反本条例规定的行为法律、行政法规和省的地方性法规已有法律责任规定的从其规定。
金华两头乌猪产业发展促进条例,,,第五章 法律责任,,第二十六条 享受市、县市、区财政支持的金华两头乌保种单位擅自以转让、遗弃、销毁等方式处理受保护的金华两头乌遗传资源造成遗传资源损失的由农业农村主管部门责令改正处十万元以上五十万元以下罚款。
金华两头乌猪产业发展促进条例,,,第五章 法律责任,,第二十七条 违反本条例第十八条规定生产经营者未在销售场所显著位置展示追溯码的由市场监管部门责令限期改正逾期不改正的处五百元以上二千元以下罚款生产经营者未如实提供追溯信息的由市场监管、农业农村等部门按各自职责责令限期改正逾期不改正的处一千元以上一万元以下罚款。
金华两头乌猪产业发展促进条例,,,第六章 附 则,,第二十八条 本条例自 2025 年 5 月 1 日起施行。
