文件名,编,分编,章,节,内容
萍乡市山口岩水库饮用水水源保护条例,,,,,第十二条 运输危险化学品的车辆未依法经公安机关批准不得进入饮用水水源一级保护区、二级保护区以及穿越水库的公路。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十三条 饮用水水源保护范围内的乡镇人民政府、县级人民政府自然资源主管部门应当通过编制或者修改乡镇国土空间规划和村庄规划等方式控制准保护区内农村居民建房数量。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十四条 饮用水水源保护范围内鼓励使用无磷洗涤剂控制化肥的过量使用。鼓励使用生物肥料、有机肥料减少农业面源污染。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十五条 禁止在山口岩水库内游泳、垂钓。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十六条 在饮用水水源准保护区内禁止下列行为新建、扩建对水体污染严重的建设项目改建建设项目增加排污量 使用剧毒、高毒和高残留农药具捕杀各种水生动物物水生生物物种动准保护区内禁止的行为在一级保护区和二级保护区内同时禁止。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十七条 在饮用水水源二级保护区内禁止下列行为殖、旅游、餐饮、洗车等活动二级保护区内禁止的行为在一级保护区内同时禁止。
萍乡市山口岩水库饮用水水源保护条例,,,,,第十八条 在饮用水水源一级保护区内禁止下列行为项目能污染饮用水水体的活动
萍乡市山口岩水库饮用水水源保护条例,,,,,第十九条 从山口岩水库取水的城市供水源水管道两侧外延各三米的范围内为供水管道设施安全保护范围禁止挖坑取土或者修建建筑物、构筑物等危害供水设施安全的活动。有关单位和个人确需在城市供水源水管道设施安全保护范围内施工的应当征求管道权属机构意见。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十条 芦溪县人民政府、萍乡武功山风景名胜区管理委员会编制旅游开发规划涉及饮用水水源保护范围的应当明确环境承载能力和水生态保护措施。旅游开发单位或者经营者设置的各类旅游景观、运动休闲项目、餐饮、娱乐等设施不得污染水体不得影响水生态环境。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十一条 芦溪县人民政府、萍乡武功山风景名胜区管委会应当统筹规划建设饮用水水源保护范围内的生活污水收集管网和污水集中处理设施。未纳入统筹规划建设的应当采取分散式污水处理等措施。芦溪县人民政府、萍乡武功山风景名胜区管委会应当组织饮用水水源保护范围内生活垃圾及渗滤液的收集、转运并在饮用水水源保护范围外进行无害化处置。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十二条 芦溪县人民政府、萍乡武功山风景名胜区管委会应当采取措施保护饮用水水源保护范围内的自然生态系统对产业结构进行优化调整保护水源涵养林增强水源涵养功能防治水土流失改善水生态环境。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十三条 市人民政府应当建立饮用水水源地断面水质监测预警预报系统制定断面水质考核标准。市、县级人民政府生态环境主管部门发现水质不达标的应当及时报告所在地市、县级人民政府。市、县级人民政府生态环境主管部门应当加强饮用水水源水质的实时监测并按月公示水质监测结果。饮用水供水单位应当做好取水口水质检测工作。发现取水口水质不符合饮用水水源水质标准的应当及时采取相应措施并向所在地市、县级人民政府供水主管部门报告。供水主管部门接到报告后应当通报生态环境、卫生健康、水行政等部门。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十四条 市人民政府、芦溪县人民政府应当建立饮用水水源突发环境事件应急机制组织编制应急预案做好饮用水水源突发环境事件预警和防控工作。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十五条 各级人民政府、有关单位及其工作人员在饮用水水源保护工作中滥用职权、玩忽职守、徇私舞弊的对直接负责的主管人员和其他直接责任人员依法给予处分。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十六条 违反本条例第十五条规定在山口岩水库内准保护区和二级保护区游泳的由县级以上人民政府生态环境主管部门责令停止违法行为可以处五十元以上二百元以下罚款在一级保护区游泳的由县级以上人民政府生态环境主管部门责令停止违法行为可以处五百元以下罚款。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十七条 在饮用水水源一级保护区、二级保护区和准保护区违反本条例第十六条有关规定的按照下列规定予以处罚管部门没收渔获物和违法所得处三万元以下罚款情节严重的没收渔具、吊销捕捞许可证情节特别严重的可以没收渔船。管部门责令停止违法行为限期采取治理措施消除污染处二万元以上二十万元以下罚款逾期不采取治理措施的县级以上人民政府生态环境主管部门可以指定有治理能力的单位代为治理所需费用由违法者承担。管部门处一千元以上五千元以下罚款情节严重的处一万元以上三万元以下罚款。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十八条 违反本条例规定的其他行为法律、法规已有处罚规定的适用其规定。
萍乡市山口岩水库饮用水水源保护条例,,,,,第二十九条 本条例自 2025 年 1 月 1 日起施行。
