文件名,编,分编,章,节,内容
昆明市石林风景名胜区保护条例,,,第三章 保护,,第二十条 在石林风景名胜区内进行下列活动应当经石林风景名胜区管理机构审核同意后依照有关法律、法规的规定办理审批手续
昆明市石林风景名胜区保护条例,,,第三章 保护,,第二十一条 石林风景名胜区内不得从事经营性的挖砂、取土活动。因石林风景名胜区内道路和设施维护确需在三级保护区内挖砂、取土的应当经石林风景名胜区管理机构审查同意报国土资源等有关行政主管部门批准后在指定地点挖取并按规定恢复植被。石林风景名胜区内的居民因生活需要在三级保护区内挖砂、取土自用的应当在石林风景名胜区管理机构指定的地点挖取。
昆明市石林风景名胜区保护条例,,,第三章 保护,,第二十二条 石林风景名胜区内经批准的建设项目建设单位在施工前应当记录环境原貌。施工过程中应当采取有效措施保护景物、植被、水体、地貌和环境。施工结束后应当及时清理场地进行绿化。经验收合格的建设项目建设单位应当及时向石林风景名胜区管理机构提交工程竣工档案。
昆明市石林风景名胜区保护条例,,,第三章 保护,,第二十三条 石林风景名胜区内的建筑物、构筑物及其他设施应当体现历史风貌突出地方民族特色并与周围景观和环境相协调。
昆明市石林风景名胜区保护条例,,,第三章 保护,,第二十四条 昆明市人民政府和石林彝族自治县人民政府应当对石林风景名胜区有计划地投入保护资金。对重点保护项目资金除国家和省有关部门的投入外可以采取社会捐助、国际援助等形式筹集。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第二十五条 石林彝族自治县人民政府应当确定石林风景名胜区保护管理目标并负责监督、检查本条例的实施情况向昆明市人民政府报告。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第二十六条 石林风景名胜区管理机构应当建立健全安全管理、监测、预警制度制定自然灾害等突发事件的具体应急预案。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第二十七条 石林风景名胜区管理机构应当科学合理地确定各景区、景点的游客容量和游览路线制定疏导游客的具体方案设置路标路牌、公共服务、地质科普和安全警示等标志。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第二十八条 石林风景名胜区管理机构应当组织协调各有关部门建立健全封山育林、护林防火和病虫害防治的工作机制。石林风景名胜区管理机构应当建立健全石景、文物古迹、古树名木的保护和管理档案并实施动态管理。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第二十九条 石林风景名胜区管理机构应当组织协调各有关部门加强对风景名胜区内的环境卫生、饮食安全和服务质量的监督、检查。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第三十条 石林风景名胜区管理机构应当协助公安部门加强石林风景名胜区的治安管理确保游客的人身安全和国家、集体、个人的财产安全。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第三十一条 进入石林风景名胜区游览区的交通工具应当按照规定的路线、时速行驶并在指定的地点停放。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第三十二条 在石林风景名胜区游览区进行经营活动应当在石林风景名胜区管理机构指定的地点经营不得游动叫卖和强行兜售商品。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第三十三条 进入石林风景名胜区游览区的人员应当按照规定购买门票。利用石林风景名胜区内的资源进行经营活动的单位和个人应当向石林风景名胜区管理机构缴纳风景名胜资源有偿使用费。石林风景名胜区的门票收入、风景名胜资源有偿使用费以及筹集的资金主要用于石林风景名胜资源的保护、管理以及基础设施的建设。
昆明市石林风景名胜区保护条例,,,第四章 管理,,第三十四条 使用石林风景名胜区标志的由石林风景名胜区管理机构按照有关规定和要求授权未经授权任何单位和个人不得使用。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第三十五条 违反本条例第十四条第八项规定的由石林风景名胜区管理机构责令停止违法行为、限期恢复原状逾期不改正或者拒不恢复原状的由石林风景名胜区管理机构对单位处 5000 元以上 2 万元以下罚款对个人处 1000 元以上 5000 元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第三十六条 违反本条例第十五条第二项规定的由石林风景名胜区管理机构责令改正处 100 元以上 500 元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第三十七条 违反本条例第十六条第三项规定的由石林风景名胜区管理机构处 50 元罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第三十八条 违反本条例第十八条规定的由石林风景名胜区管理机构没收所销售、运输、购买的石景和违法所得销售者和购买者恶意串通的分别并处 5 万元以上 15 万元以下罚款。明知是本条例禁止销售、购买的石景而运输的对运输者并处 5000 元以上 2 万元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第三十九条 违反本条例第十九条规定的由石林风景名胜区管理机构责令改正处 1 万元以上 3 万元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十条 违反本条例第二十一条第二款规定的由石林风景名胜区管理机构责令停止违法行为限期恢复原状并按照每立方米处 100 元罚款不足 1 立方米的按照 1 立方米计算情节严重的处 1000 元以上 5000 元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十一条 违反本条例第三十一条规定的由石林风景名胜区管理机构责令改正处 50 元以上 200 元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十二条 违反本条例第三十二条规定的由石林风景名胜区管理机构责令改正处 50 元以上 200 元以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十三条 违反本条例第三十三条第一款规定的由石林风景名胜区管理机构责令改正处应购门票价款一倍以上两倍以下罚款。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十四条 违反本条例第三十四条规定的由石林风景名胜区管理机构责令停止违法行为限期改正逾期不改的处 5000 元以上 3 万元以下罚款有违法所得的没收违法所得。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十五条 违反本条例规定的其他违法行为由石林风景名胜区管理机构依照国务院《风景名胜区条例》或者其他有关法律、法规的规定予以处罚石林风景名胜区管理机构无权处理的应当及时移送或者通报有权处理的行政主管部门有权处理的行政主管部门应当依法及时予以处理并将处理情况通报石林风景名胜区管理机构。
昆明市石林风景名胜区保护条例,,,第五章 法律责任,,第四十六条 国家机关工作人员违反本条例规定玩忽职守、滥用职权、徇私舞弊的依法给予行政处分构成犯罪的依法追究刑事责任。
昆明市石林风景名胜区保护条例,,,第六章 附则,,第四十七条 本条例自 2008 年 7 月 1 日起施行。
