文件名,编,分编,章,节,内容
宣城市传统村落保护条例,,,第二章 规划编制,,第十一条 传统村落保护发展规划应当因地制宜、体现特色包括下列主要内容措施并合理划定村民新建房区域的保护要求及保护、整治措施护措施措施目、整治改造项目已编制村庄规划、历史文化名村保护规划且内容已包括本条第一款规定内容的可以按照有关程序报批后作为传统村落保护发展规划。
宣城市传统村落保护条例,,,第二章 规划编制,,第十二条 传统村落保护发展规划应当报县市、区人民政府批准国家或者省另有规定的从其规定。传统村落保护发展规划报送审批前应当经村民会议或者村民代表会议讨论同意征求有关部门、专家的意见报县市、区人民政府住房和城乡建设主管部门组织审查并由乡镇人民政府将保护发展规划草案予以公告公告期限不少于三十日。传统村落保护发展规划经依法批准后乡镇人民政府应当自批准之日起十五日内向社会公布。传统村落保护发展规划批准前应当妥善处理影响村落传统风貌的建设活动暂停影响整体风貌和传统建筑的建设活动。传统村落保护发展规划经依法批准后不得擅自修改。确需修改的应当按照原批准程序报送审批。
宣城市传统村落保护条例,,,第三章 保护利用,,第十三条 县市、区人民政府住房和城乡建设主管部门应当会同文化和旅游、自然资源和规划、农业农村等主管部门做好传统村落的普查工作建立、健全保护管理档案和信息系统。县市、区人民政府住房和城乡建设主管部门应当做好传统建筑调查、认定、建档和挂牌保护工作实行名录管理。
宣城市传统村落保护条例,,,第三章 保护利用,,第十四条 县市、区人民政府应当在传统村落的主要出入口设置标志牌。任何组织或者个人不得擅自设置、移动、涂改或者损毁标志牌。
宣城市传统村落保护条例,,,第三章 保护利用,,第十五条 传统村落实行整体保护。传统建筑、河塘水系、古桥、古井、古道、古树、名木等应当保持原有的传统格局和传统风貌不得改变、破坏与其相互依存的自然景观和环境。鼓励原住村民在原址居住促进村落原有形态、生活方式的传承延续。
宣城市传统村落保护条例,,,第三章 保护利用,,第十六条 传统村落保护范围包括核心保护范围和建设控制地带。对传统村落保护范围内的传统建筑等保护对象应当区分不同情况采取相应措施实行分类保护。
宣城市传统村落保护条例,,,第三章 保护利用,,第十七条 核心保护范围内应当遵守下列规定和公共服务设施建设除外筑物设置标识、户外广告等应当符合传统村落保护发展规划要求与传统村落整体风貌相协调并依法办理审批手续进行整治改造。
宣城市传统村落保护条例,,,第三章 保护利用,,第十八条 建设控制地带内应当遵守下列规定筑物、构筑物应当符合传统村落保护发展规划要求保证体量、高度、色彩、建筑形式与传统村落整体风貌相协调且不影响传统村落核心保护范围轮廓线和主要视线走廊行整治改造。
宣城市传统村落保护条例,,,第三章 保护利用,,第十九条 传统村落保护范围内禁止下列行为风貌的行为水系、路桥涵垣等放射性、腐蚀性和高致病性物品
宣城市传统村落保护条例,,,第三章 保护利用,,第二十条 传统建筑的维护和修缮由所有权人负责所有权人与使用权人另有约定的从其约定所有权人不明的可以由传统建筑所在地村民委员会负责。传统建筑的所有权人、使用权人或者村民委员会自筹资金修缮传统建筑的县市、区人民政府可以给予财政补助。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十一条 传统建筑的维护和修缮应当遵循最小干预的原则采用传统建造技术和既有传统建筑材料不改变原貌。在保证结构安全和保持传统建筑风貌的前提下允许对传统建筑内部进行适当改造改善居住、使用条件。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十二条 县市、区人民政府应当对传统村落中留存的民俗、传统戏剧、传统技艺等非物质文化遗产进行调查、收集、整理、研究。市、县市、区人民政府文化和旅游主管部门对于符合条件的项目应当推荐申报、认定为非物质文化遗产代表性项目。鼓励村民开展传统民俗文化活动推动传统村落非物质文化遗产活态传承、保护和开发利用。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十三条 市、县市、区人民政府住房和城乡建设主管部门应当重视培育传统建筑工匠队伍对传统建筑工匠免费提供专业技能、安全知识等培训。市、县市、区人民政府文化和旅游主管部门应当对符合条件的传统建筑工匠依照有关规定推荐申报、认定为非物质文化遗产代表性传承人并支持传承人开展传承、传播活动。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十四条 传统村落所在地乡镇人民政府应当会同县防救援机构制定消防应急预案科学设置消防设施建立专兼职消防救援队伍指导和帮助传统村落所在地村民委员会开展群众性消防工作。传统建筑所有权人或者使用权人应当安全用火、用电、用气协助有关单位开展消防安全检查等工作。传统村落所在地乡镇人民政府应当督促传统建筑所有权人或者使用权人开展白蚁等病虫害防治。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十五条 市、县市、区人民政府应当统筹安排建设用地指标保障传统村落保护发展规划实施。因保护传统建筑需要村民可以与村民委员会或者农村集体经济组织依法就原宅基地上的传统建筑处置达成协议按照规定申请宅基地政府可以依法征收传统建筑符合宅基地安置条件的按照规定重新安排宅基地。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十六条 传统村落内的传统建筑、房屋用地属宅基地的可以依法流转属集体经营性建设用地的可以依法交由集体经济组织以外的组织或者个人使用。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十七条 市、县市、区人民政府应当根据传统村落保护发展规划将传统村落保护利用发展经费纳入本级财政预算依照有关规定整合各类涉及传统村落的财政专项资金用于规划编制、传统风貌修复、基础设施和公共服务设施建设、传统建筑抢救修缮、传统建筑工匠培训、传统文化传承与保护、消防安全防范、白蚁等病虫害防治等保护利用工作。财政、审计等有关部门应当对传统村落经费使用情况开展专项监督检查。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十八条 鼓励、支持农村集体经济组织和村民依法以集体建设用地使用权、农村土地经营权、传统建筑、房屋、资金等入股的方式参与传统村落保护利用工作。鼓励、引导金融机构对传统村落保护项目提供信贷支持。鼓励其他组织或者个人依法通过捐资捐赠、投资、入股、租赁和提供技术服务等方式参与传统村落保护利用。利用传统村落资源从事经营活动的应当保障村民依法享有的收益。
宣城市传统村落保护条例,,,第三章 保护利用,,第二十九条 鼓励在传统村落内开展下列经营活动光、创意农业等传习和展示场所以及传统作坊、传统商铺、中医中药馆、名家工作室、农家乐、民宿等健康养生等
宣城市传统村落保护条例,,,第三章 保护利用,,第三十条 市人民政府住房和城乡建设主管部门应当会同有关部门对传统村落保护利用状况进行监督检查和跟踪监测。传统村落因保护不力导致传统格局和风貌受到严重破坏的由市人民政府住房和城乡建设主管部门报请市人民政府责成所在地县市、区人民政府限期整改。整改期限届满后由市人民政府住房和城乡建设主管部门会同有关部门组织专家评审委员会进行验收。验收未通过的按照规定提请该传统村落的批准机关将其列入警示目录直至退出传统村落名录。
宣城市传统村落保护条例,,,第四章 法律责任,,第三十一条 违反本条例规定的行为法律、法规有法律责任规定的依照其规定构成犯罪的依法追究刑事责任。
宣城市传统村落保护条例,,,第四章 法律责任,,第三十二条 违反本条例第十四条规定擅自设置、移动、涂改或者损毁标志牌的由县市、区人民政府住房和城乡建设主管部门责令限期改正逾期不改正的对单位处两千元以上一万元以下的罚款对个人处一百元以上五百元以下的罚款。
宣城市传统村落保护条例,,,第四章 法律责任,,第三十三条 违反本条例第十七条、第十八条规定在传统村落核心保护范围和建设控制地带内外装修、外装饰和修缮建筑物、构筑物或者在核心保护范围内设置标识、户外广告不符合传统村落保护发展规划要求与传统村落整体风貌不相协调的由县市、区人民政府住房和城乡建设主管部门责令停止违法行为限期恢复原状或者采取其他补救措施有违法所得的没收违法所得逾期不恢复原状或者不采取其他补救措施的对单位处五百元以上两千元以下的罚款对个人处一百元以上五百元以下的罚款造成严重后果的对单位处两千元以上一万元以下的罚款对个人处五百元以上两千元以下的罚款。
宣城市传统村落保护条例,,,第四章 法律责任,,第三十四条 违反本条例第十九条第四项、第五项规定擅自拆除、迁建传统建筑拆卸或者损坏传统建筑构件的由县市、区人民政府住房和城乡建设主管部门责令停止违法行为限期恢复原状或者采取其他补救措施有违法所得的没收违法所得逾期不恢复原状或者不采取其他补救措施的对单位处两千元以上一万元以下的罚款对个人处五百元以上两千元以下的罚款造成严重后果的对单位处一万元以上五万元以下的罚款对个人处两千元以上一万元以下的罚款。违反本条例第十九条第六项规定在传统建筑上刻划、涂污的由县市、区人民政府住房和城乡建设主管部门责令停止违法行为限期恢复原状或者采取其他补救措施处五十元的罚款。
宣城市传统村落保护条例,,,第四章 法律责任,,第三十五条 违反本条例规定市、县市、区人民政府及其相关部门、乡镇人民政府及其工作人员在传统村落保护中有下列行为之一的对直接负责的主管人员和其他直接责任人员依法给予处分发展规划的
宣城市传统村落保护条例,,,第五章 附 则,,第三十六条 传统村落被依法认定为历史文化名村的适用历史文化名村相关法律、法规的规定。在传统村落保护范围内涉及文物保护、非物质文化遗产保护的应当遵守文物保护、非物质文化遗产保护相关法律、法规的规定。
宣城市传统村落保护条例,,,第五章 附 则,,第三十七条 本条例所称传统建筑是指使用传统材料、具有传统形制、运用传统工艺建造、建成年代较远并且具有一定历史、艺术、科学价值能够反映特定历史风貌和地方特色列入传统村落保护发展规划保护的建筑物和构筑物。传统建筑构件是指梁、柱、门窗、砖木石雕件等传统建筑结构和装饰的组成部分。
宣城市传统村落保护条例,,,第五章 附 则,,第三十八条 本条例自 2021 年 5 月 1 日起施行。
