文件名,编,分编,章,节,内容
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十四条 象山港沿岸及岛屿已有的企业事业单位排放的污染物应当符合规定的排放标准。超过标准排放污染物的应当依法限期治理污染严重又难于治理或者逾期未完成治理任务的按照管理权限由市和沿象山港县市、区人民政府责令停业、关闭。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十五条 港口、码头应当设置与其吞吐能力和货物种类相适应的防污设施。船舶残油和含油污水应当由港区油污水处理设施接收处理。象山港沿岸存放煤炭、煤矸石、煤渣、煤灰、砂石、灰土等物料的堆场应当采取防燃、防尘、防渗措施防止对象山港造成污染。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十六条 修船、造船企业及油库应当按照规定设置与其性5质、规模相适应的残油、废油、含油废水、工业废水、工业和船舶垃圾接收处理设施及拦油、收油、消油设施。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十七条 从事船舶污染物、废弃物、船舶垃圾接收以及船舶清舱、洗舱作业活动的单位应当具备国家规定的接收处理能力。船舶经营者应当向污染物接收单位提供污染物的名称、性质和数量等相关资料接收单位应当将污染物运至取得环境保护行政主管部门认可的陆域场所进行处理。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十八条 禁止船舶在象山港内冲洗沾有污染物、有毒有害物质的甲板、船舱和从事舷外拷铲及油漆作业。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第十九条 严格控制在象山港新建入海排污口。确需新建的应当符合海洋功能区划、近岸海域环境功能区划、象山港保护规划及其他有关规定。横山至西泽连线以西岸段禁止新建排污口以东岸段新建排污口应当由市环境保护行政主管部门征求海洋、渔业、海事和军队环境保护部门意见后审批。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十条 沿象山港县市、区人民政府应当建设和完善排水管网有计划地建设污水处理厂或者其他污水集中处理设施防止沿岸产业和居民生活对象山港造成污染损害。象山港沿岸及岛屿范围内的滨海度假村、宾馆、酒店等排放的污水未纳入城市污水处理设施进行集中处理的必须设置污水处理设施达到排放标准后方可排放。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十一条 向象山港排放含热废水应当采取有效措施保证邻近水域的水温和水质符合国家海洋环境质量标准。单位应当采取有效措施开展清洁生产减少热污染物排放。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十二条 禁止向象山港排放油类、酸液、碱液、剧毒废液、含重金属废水、含病原体的医疗废水和高、中水平放射性废水。严格控制向象山港排放低水平放射性废水确需排放的应当严格执行国家辐射防护规定。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十三条 象山港沿岸农田、林场使用农药化肥的应当符合国家关于农药化肥安全使用的规定和标准。畜禽养殖场应当设置畜禽废渣的储存设施和场所采取有效措施防止畜禽废渣渗漏、散落、溢流、雨水淋失、恶臭气味散发等对象山港海洋环境造成污染和危害。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十四条 严格控制网箱养殖。市渔业行政主管部门应当制定网箱养殖总量控制指标和布局规划依法组织进行环境影响评价后报市人民政府批准实施。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十五条 禁止在象山港从事下列行为海域放入海7酯等国家和地方规定禁用的高毒、高残留药物。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十六条 在象山港及沿岸、岛屿新建、改建和扩建项目应当依法进行环境影响评价并实施环境影响评价文件审批部门审批意见中提出的环境保护对策措施。建设项目的环境影响评价文件经批准后建设项目的性质、规模、地点、采用的生产工艺或者防治污染、防止生态破坏的措施发生重大变动的建设单位应当重新报批建设项目的环境影响评价文件。在项目建设、运行过程中产生不符合经批准的环境影响评价文件的情形的建设单位应当根据《中华人民共和国环境影响评价法》组织环境影响后评价。
宁波市象山港海洋环境和渔业资源保护条例,,,第三章 污染防治,,第二十七条 可能对象山港海洋环境造成较大影响的项目建设单位应当在报批建设项目环境影响评价文件前举行论证会、听证会征求有关单位、专家和公众的意见。建设单位报批的环境影响评价文件应当附具对听证意见采纳或者不采纳的说明。
宁波市象山港海洋环境和渔业资源保护条例,,,第四章 渔业资源保护,,第二十八条 市渔业行政主管部门根据象山港养殖容量和象山港保护规划制定浅海、滩涂养殖专业规划。
宁波市象山港海洋环境和渔业资源保护条例,,,第四章 渔业资源保护,,第二十九条 沿象山港县市、区人民政府应当加强对下列区域的保护殖区
宁波市象山港海洋环境和渔业资源保护条例,,,第四章 渔业资源保护,,第三十条 下列区域禁止从事养殖生产和进行捕捞作业
宁波市象山港海洋环境和渔业资源保护条例,,,第四章 渔业资源保护,,第三十一条 从事捕捞的单位和个人应当遵守最低可捕标准、渔具、网具、捕捞方法和禁渔期规定。天然的贝类、藻类应当待其成长后采收并注意留种、留株和合理轮采。
宁波市象山港海洋环境和渔业资源保护条例,,,第四章 渔业资源保护,,第三十二条 禁止在象山港从事下列行为9
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十三条 沿象山港县市、区人民政府应当结合当地自然环境特点在象山港沿岸建设防护林带。
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十四条 任何单位和个人不得损害象山港依托陆域的水系水源、森林植被、自然动植物群落和地貌景观、自然岩石形态等陆域自然环境。
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十五条 禁止擅自在象山港内围海、填海确需围海、填海的应当报经市以上人民政府批准。
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十六条 禁止在象山港建设影响潮汐通道、行洪安全以及明显降低水体交换能力和纳潮量的工程项目。
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十七条 申请开采海砂的应当按照法律、法规及国家有关规定的程序报有关行政主管部门审批。沿象山港县市、区人民政府应当在防护林带、生物繁殖区、军事设施保护区、海岸线附近和其他重要工程区划定禁止开采海砂的区域并予以公告。
宁波市象山港海洋环境和渔业资源保护条例,,,第五章 生态保护,,第三十八条 因科学研究、技术推广等需要引进外来海洋动植物物种的应当按照有关法律、法规规定报有关部门批准并先在指定的区域进行完全可控制的试验和论证。市渔业行政主管部门应当制定象山港渔业资源人工放流增殖规划报省渔业行政主管部门备案后组织实施。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第三十九条 违反本条例第十三条第一款、第二款规定的按照管理权限由市和沿象山港县市、区人民政府责令关闭限期拆除新建设施造成环境污染损害的由环境保护行政主管部门责令消除危害并处五万元以上二十万元以下罚款。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十条 违反本条例第十五条第一款、第三款第十六条第十七条第一款第十九条第二款第二十条第二款第二十一条第一款第二十二条第二十三条 第二款规定的由环境保护行政主管部门或海洋行政主管部门依照《中华人民共和国海洋环境保护法》的有关规定予以处罚。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十一条 违反本条例第十七条第二款规定的由环境保护行政主管部门依照《浙江省海洋环境保护条例》的有关规定予以处罚。违反本条例第三十八条第一款规定的由有关行政主管部门依照《浙江省海洋环境保护条例》的有关规定予以处罚。11
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十二条 违反本条例第十八条规定的由海事管理机构或渔业行政主管部门责令停止违法行为消除危害并可处五千元以上五万元以下罚款。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十三条 违反本条例第二十三条第二款规定的由环境保护行政主管部门责令限期改正并可处五百元以上二千元以下罚款。违反本条例第二十五条第一项规定的由渔业行政主管部门责令限期改正并可处五百元以上二千元以下罚款。违反本条例第二十五条第二项、第三项规定的由渔业行政主管部门责令限期改正并可处二千元以上二万元以下罚款。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十四条 违反本条例第二十六条第一款规定不实施环境影响评价文件审批部门审批意见中提出的环境保护对策措施的由环境保护行政主管部门或海洋行政主管部门责令停止生产限期改正处一万元以上五万元以下罚款情节严重的处五万元以上二十万元以下罚款。违反本条例第二十六条第三款规定不进行环境影响后评价的或不采取有效改进措施的由环境保护行政主管部门或海洋行政主管部门责令限期改正处一万元以上五万元以下的罚款情节严重的处五万元以上二十万元以下的罚款。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十五条 违反本条例第三十条、第三十一条、第三十二条规定的由渔业行政主管部门按照《中华人民共和国渔业法》的有关规定予以处罚。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十六条 违反本条例第三十五条规定的由海洋行政主管部门按照《中华人民共和国海域使用管理法》的有关规定予以处罚。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十七条 违反本条例第三十七条规定由有关行政主管部门责令停止违法行为恢复原状没收违法所得并可处一万元以上三万元以下罚款情节严重的处三万元以上十万元以下罚款。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十八条 造成象山港海洋环境损害的单位和个人应当停止损害行为排除危害并向受损害方赔偿损失。
宁波市象山港海洋环境和渔业资源保护条例,,,第六章 法律责任,,第四十九条 有关行政主管部门及其工作人员有下列情形之一的对直接责任人员和直接负责的主管人员由其所在单位或者行政监察部门给予行政或者纪律处分给当事人造成损害的依法予以赔偿构成犯罪的依法追究刑事责任的其建设的13重污染或者发生重大污染事故的
宁波市象山港海洋环境和渔业资源保护条例,,,第七章 附则,,第五十条 象山港是指下列四点连线以西的海域郭巨东南门坑山咀东经1220412北纬295104汀子山南侧灯标东经1215950北纬294515雷古山南侧端东经1215914北纬293750钱仓北青湾山东咀东经1215818北纬293700。沿象山港县市、区是指奉化市、宁海县、象山县、北仑区和鄞州区。
宁波市象山港海洋环境和渔业资源保护条例,,,第七章 附则,,第五十一条 本条例所称的横山至西泽连线是指下列两点连线西泽东经1215008北纬293700横山东经1214754北纬294005。
宁波市象山港海洋环境和渔业资源保护条例,,,第七章 附则,,第五十二条 本条例第三十一条第一款所指的最低可捕标准为克斑鱼祭50克河豚150克马鲛300克鲳鱼150克鱼免鱼250克石斑鱼250克大黄鱼250克舌鳎100克厘米缢蛏壳长4厘米江珧壳长20厘米菲律宾蛤子壳长25厘米
宁波市象山港海洋环境和渔业资源保护条例,,,第七章 附则,,第五十三条 本条例第三十一条第一款所指的禁渔期按下列规定实施渔期
宁波市象山港海洋环境和渔业资源保护条例,,,第七章 附则,,第五十四条 本条例自2005年7月1日起施行。宁波市人民代表大会常务委员会发布的《宁波市象山港水产资源保护条例》同时废止。15
