文件名,编,分编,章,节,内容
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第十六条 省、设区的市、县市、区人民政府应当建立本级非物质文化遗产代表性项目名录。列入非物质文化遗产代表性项目名录应当符合下列条件
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第十七条 县级以上人民政府可以将本级非物质文化遗产代表性项目名录中的项目推荐列入上一级非物质文化遗产代表性项目名录并依法提交有关材料。公民、法人和其他组织认为某项非物质文化遗产体现中华民族优秀传统文化具有历史、文学、艺术、科学价值的可以向县级以上人民政府文化主管部门提出列入非物质文化遗产代表性项目名录的建议。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第十八条 相同的非物质文化遗产项目其形式和内涵在两个以上地区均保持完整的可以同时列入上一级非物质文化遗产代表性项目名录。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第十九条 县级以上人民政府文化主管部门应当建立由较高学术水平和良好职业道德的专家组成的非物质文化遗产专家库成立专家评审委员会。专家评审委员会从专家库中随机抽取产生并区分各个领域设立专家评审小组。专家评审委员会和专家评审小组人数为五名以上单数。对推荐或者建议列入非物质文化遗产代表性项目名录的项目文化主管部门应当组织专家评审小组进行初评初评意见应当经专家评审小组成员过半数通过对初评意见文化主管部门应当组织专家评审委员会进行审议提出审议意见审议意见应当经专家评审委员会成员过半数通过。项目评审应当制定评审标准。评审工作应当遵循公开、公平、公正的原则。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第二十条 县级以上人民政府文化主管部门应当将专家评审委员会通过、拟列入本级非物质文化遗产代表性项目名录的项目予以公示。公示时间不得少于二十日。公示期间公民、法人和其他组织有异议的应当书面提出县级以上人民政府文化主管部门应当进行调查并书面告知提出异议的公民、法人和其他组织。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第二十一条 县级以上人民政府文化主管部门根据专家评审委员会的审议意见和公示结果拟订本级非物质文化遗产代表性项目名录报本级人民政府批准、公布。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第二十二条 县级以上人民政府文化主管部门应当加强对非物质文化遗产代表性项目的保护对濒临消失的项目予以重点保护。
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第二十三条 对列入非物质文化遗产代表性项目名录的项目县级以上人民政府文化主管部门应当公布非物质文化遗产代表性项目保护单位。保护单位应当具备下列条件
山东省非物质文化遗产条例,,,第三章 非物质文化遗产代表性项目名录,,第二十四条 非物质文化遗产代表性项目保护单位应当履行下列职责施情况建档
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第二十五条 县级以上人民政府文化主管部门对本级人民政府批准公布的非物质文化遗产代表性项目可以依法组织专家评审和公示根据专家评审委员会的审议意见和公示结果认定代表性传承人并将代表性传承人名单向社会公布。
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第二十六条 县级以上人民政府文化主管部门可以采取下列措施支持非物质文化遗产代表性项目的代表性传承人开展传承、传播活动
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第二十七条 非物质文化遗产代表性项目的代表性传承人享有下列权利
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第二十八条 非物质文化遗产代表性项目的代表性传承人应当履行下列义务资料遗产调查
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第二十九条 县级以上人民政府鼓励和支持非物质文化遗产代表性项目的保护单位、传承人在有效保护和传承的基础上开发具有地方、民族特色和市场潜力的文化产品和文化服务对非物质文化遗产进行生产性保护鼓励其他组织和个人参与非物质文化遗产生产性保护。县级以上人民政府文化主管部门应当制定并组织实施非物质文化遗产生产性保护规划加强非物质文化遗产生产性保护示范基地建设。
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第三十条 县级以上人民政府应当设立非物质文化遗产展示、传承场所保存和宣传当地的非物质文化遗产鼓励和支持公民、法人和其他组织依法设立展示、传承场所宣传、展示非物质文化遗产代表性项目。
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第三十一条 文化馆、图书馆、博物馆、美术馆、科技馆等公共文化机构和非物质文化遗产学术研究机构、保护机构以及利用财政性资金举办的文艺表演团体、演出场所经营单位等应当根据各自业务范围开展非物质文化遗产传承、传播活动。
山东省非物质文化遗产条例,,,第四章 非物质文化遗产传承与传播,,第三十二条 鼓励和支持高等学校、职业技术学校、中小学校等教育机构设置非物质文化遗产课程、建立教学和研究基地鼓励社会力量举办非物质文化遗产学校培养、培训非物质文化遗产人才开展非物质文化遗产传承、传播和科学研究工作。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十三条 县级以上人民政府可以在传统文化历史积淀深厚、非物质文化遗产代表性项目集中、形式和内涵保持完整的区域设立本级文化生态保护区实行非物质文化遗产区域性整体保护。设立文化生态保护区应当尊重当地居民的意愿并保护属于非物质文化遗产组成部分的实物和场所避免遭受破坏。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十四条 设区的市、县市、区 人民政府可以申请设立省级文化生态保护区。省人民政府文化主管部门负责组织专家对申报的省级文化生态保护区进行评审并予以公示经省人民政府批准后向社会公布。申请设立国家级文化生态保护区按照国家有关规定办理。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十五条 县级以上人民政府应当建立文化生态保护区工作协调机制并将文化生态保护区建设纳入本地区公共文化服务体系建设所需经费列入本级财政预算。设立文化生态保护区的县级以上人民政府文化主管部门负责组织制定并实施文化生态保护区总体规划。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十六条 县级以上人民政府应当保持非物质文化遗产原生态加强非物质文化遗产基础设施建设保护非物质文化遗产代表性项目所涉及的实物、场所推动文化生态保护区建设。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十七条 在文化生态保护区内从事生产建设开展特色文化旅游和其他特色文化项目等开发经营活动应当遵循非物质文化遗产保护和传承规律符合文化生态保护区总体规划不得破坏非物质文化遗产代表性项目所涉及的实物、场所。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十八条 文化生态保护区内的非物质文化遗产资源遭受严重破坏不再符合文化生态保护区条件的由县级以上人民政府予以撤销并向社会公布。
山东省非物质文化遗产条例,,,第五章 文化生态保护区,,第三十九条 非物质文化遗产资源丰富、文化生态保存完整的村、镇省人民政府文化主管部门可以命名为文化生态名村、名镇。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十条 违反本条例规定的行为法律、行政法规已规定法律责任的依照其规定执行法律、行政法规未规定法律责任的依照本条例规定执行。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十一条 违反本条例规定县级以上人民政府文化主管部门和其他有关部门有下列行为之一的对直接负责的主管人员和其他直接责任人员依法给予处分造成损失的依法承担赔偿责任构成犯罪的依法追究刑事责任的的益造成严重后果的代表性传承人和设立文化生态保护区的
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十二条 违反本条例规定县级以上人民政府有关部门进行非物质文化遗产调查后未将调查取得的实物图片、资料复制件汇交同级文化主管部门的由本级人民政府责令限期改正逾期未改正的由本级人民政府通报批评并对直接负责的主管人员和其他直接责任人员依法给予处分。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十三条 违反本条例规定在申报非物质文化遗产代表性项目、代表性传承人过程中隐瞒有关情况或者提供虚假材料的由县级以上人民政府文化主管部门取消参评资格已经被列入非物质文化遗产代表性项目名录的由公布该名录的人民政府予以撤销已取得代表性传承人资格的由认定该资格的文化主管部门予以取消并全额收回其获取的补助经费。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十四条 违反本条例规定非物质文化遗产代表性项目保护单位不履行职责的由县级以上人民政府文化主管部门责令限期改正逾期未改正的取消其保护单位资格。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十五条 违反本条例规定非物质文化遗产代表性项目的代表性传承人无正当理由不履行规定义务的县级以上人民政府文化主管部门可以取消其代表性传承人资格重新认定该项目的代表性传承人。
山东省非物质文化遗产条例,,,第六章 法律责任,,第四十六条 违反本条例规定在文化生态保护区内从事生产建设或者开发经营活动时破坏非物质文化遗产代表性项目所涉及的实物、场所的依法承担民事责任构成违反治安管理行为的依法给予处罚构成犯罪的依法追究刑事责任。
山东省非物质文化遗产条例,,,第七章 附 则,,第四十七条 非物质文化遗产所涉及的实物和场所属于文物的适用文物保护法律、法规。使用非物质文化遗产涉及知识产权的适用知识产权法律、法规。对传统医药、传统工艺美术等非物质文化遗产项目的保护、保存法律、法规已有规定的适用其规定。
山东省非物质文化遗产条例,,,第七章 附 则,,第四十八条 本条例自 2015 年 12 月 1 日起施行。
