文件名,编,分编,章,节,内容
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十一条 对古建筑等不可移动文物开展调查评估、鉴定登记、建立档案等工作加强日常巡查和安全监管确保文物安全。依法划定文物保护单位的保护范围和建设控制地带。文物保护单位的保护范围和建设控制地带的管理和利用按照国家文物保护和有关法律、法规执行。古建筑等不可移动文物使用人、所有人应当在峨眉山保护管理机构和文物、宗教事务等有关部门的监督指导下负责文物的修缮、保养落实防火、防蛀、防雷、防震、防洪、防风、防盗、防污染等保护措施防止人为破坏和自然损毁。修缮、保养不可移动文物应当遵守不改变文物原状及其风貌的原则按照有关法律、法规规定履行报批程序。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十二条 依法登记的宗教活动场所及其正常的宗教活动受法律保护。宗教活动场所的管理按照有关法律、法规和国家有关宗教事务管理的规定执行。峨眉山市人民政府应当协调、处理宗教活动场所与峨眉山保护管理机构以及文物、林业、旅游等方面的关系维护宗教和睦与社会和谐维护宗教活动场所、宗教教职人员和信教公民的合法权益。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十三条 峨眉山保护管理机构应当会同有关部门从规划管控、生态修复等方面采取有效措施保护峨眉山景观资源保持峨眉山雄、秀、神、奇的独有特性。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十四条 加强峨眉山生态系统多样性、生物多样性的保护保持动植物种质基因库的原始特性。对受到威胁且原生境已不能满足生存繁衍基本需要的物种应当采取建立繁育基地、种质资源库或者迁地保护等措施。对生态区位重要、生态功能明显、野生动植物集中、生物多样性丰富的区域应当建立生物多样性保护基地、重要物种栖息地。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十五条 严格保护野生动物栖息地加强对以小熊猫、藏酋猴为代表的珍稀野生动物行为学研究、疫源疫病监测、伤病治理救助保持野生动物的自然属性和种群的自然繁衍。建立野生动物致人损害补偿制度。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十六条 践行绿水青山就是金山银山理念加强森林植被的保护和培育确保森林垂直带谱和亚热带山地植被景观的原真性和完整性建立森林资源保护修复、森林防火、森林病虫害防治等制度保障森林生态安全。加强对以峨眉杜鹃、珙桐为代表的珍稀野生植物的保护建立珍稀野生植物及植物景观分区和点状保护制度。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十七条 对桢楠、峨眉冷杉等古树名木进行调查、鉴定、登记造册建立档案设立保护标志落实保护措施。根据保护古树名木的实际需要可以在古树名木相对集中的区域划出一定的范围作为古树名木保护区严格控制各类建设活动。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十八条 加强地质灾害隐患排查做好泥石流、山体滑坡等地质灾害的防治和抗震设防工作。对存在地质灾害隐患的山体进行实时监测、联网监控对已破损或者存在安全隐患的山体按照谁管理谁负责、谁破坏谁修复的原则及时修复治理保护山体生态环境和人民群众生命财产安全。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第十九条 加强对河流、溪水、地下水等水资源的保护建立健全生态用水保障机制。饮用水水源的保护严格按照《乐山市集中式饮用水水源保护管理条例》等有关规定执行。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第二十条 峨眉山保护范围内禁止下列活动林开垦、毁林采种、砍柴以及违反操作技术规程采脂、挖笋、掘根、剥树皮、过度修枝等毁林行为表、地貌的活动性等物品设施开发经营建筑物、构筑物和其他设施变水系自然环境现状的活动烟花爆竹或者孔明灯区境的行为。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第二十一条 在峨眉山保护范围内进行下列活动应当经峨眉山保护管理机构审核同意后依法办理相关审批手续
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第二十二条 乐山市人民政府根据规划要求和资源环境承载能力建立以资金补偿为主技术和实物补偿、提供就业岗位等为辅的生态补偿机制对因承担峨眉山生态保护责任而导致正常的生产生活受到限制、合法权益受到损失的原住居民给予扶持、帮助处理好生态保护、世界遗产保护、产业优化和改善民生的关系实现人与自然和谐共生。峨眉山核心保护区内常驻人口数量超出世界遗产保护规划确定的承载能力的应当采取必要的搬迁措施。由峨眉山市人民政府会同峨眉山保护管理机构制定搬迁和补偿安置规划按照法定程序报经批准后依法有序实施。
峨眉山世界文化和自然遗产保护条例,,,第二章 保 护,,第二十三条 建立生态环境损害赔偿制度。造成峨眉山生态环境损害的单位或者个人应当依法承担生态修复、赔偿损失等责任。对污染峨眉山环境、破坏峨眉山生态等损害社会公共利益的行为法律规定的机关和有关组织可以依法向人民法院提起公益诉讼。
峨眉山世界文化和自然遗产保护条例,,,第三章 规划和建设,,第二十四条 依法批准的有关峨眉山保护的国土空间总体规划、详细规划和专项规划是峨眉山保护、建设和管理等各项活动的依据任何单位和个人应当遵守。严格遵循先规划、后许可、再建设的原则规划未经批准的不得在峨眉山进行各类建设活动。
峨眉山世界文化和自然遗产保护条例,,,第三章 规划和建设,,第二十五条 按照生态环境保护法律、法规和国家相关规定采取有效措施保护和改善峨眉山保护范围内以及外围保护地带环境防治污染和其他公害推进国土绿化。峨眉山保护范围内以及外围保护地带建筑的高度、布局、色彩等风貌应当注重保持峨眉山特色与峨眉山景观和环境相协调做到显山、露水、透绿。
峨眉山世界文化和自然遗产保护条例,,,第三章 规划和建设,,第二十六条 峨眉山保护范围内的各项建设活动应当符合规划要求经峨眉山保护管理机构审核同意依法办理相关审批手续。修建公路、索道、缆车、大型文化设施、体育设施与游乐设施、宾馆酒店等重大建设项目应当编制对世界遗产的影响评估专题报告重大建设项目的选址和建设方案应当提交乐山市规划委员会审议。有关部门在审核同意前应当依法公告并采取论证会、听证会或者其他方式征求专家和公众的意见公告时间不得少于三十日。进行建设活动的建设单位、施工单位应当接受峨眉山保护管理机构及有关部门的监督管理依法进行建设项目环境影响评价制定污染防治和水土保持方案严格按照批准的规划和建设方案进行建设减少对生态环境和生物多样性的影响有效保护人文、自然景观以及周围的植被、水体、地貌施工结束后应当及时清理场地修复生态环境。
峨眉山世界文化和自然遗产保护条例,,,第三章 规划和建设,,第二十七条 峨眉山应当强化新建农房规划管控和村容村貌整治提升乡村建筑和庭院外观设计水平和环境品质。农村住房建设的选址定点和建筑设计、施工方案应当经峨眉山保护管理机构审核同意依法办理相关审批手续。峨眉山市人民政府应当会同峨眉山保护管理机构对农村住房建设的审批条件、审批程序、建筑风貌、监督管理等作出具体规定。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第二十八条 统筹规划峨眉山的文化产业和旅游产业组织实施文化和旅游资源普查、挖掘、保护和利用工作提升资源环境品质完善旅游配套设施和服务功能促进文化和旅游融合发展。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第二十九条 根据依法批准的规划合理利用地质地貌、森林植被、文物古迹等自然生态和人文景观通过编制科普视听资料、建立博物馆、科普教育场馆等方式提供生态体验、科普教育等服务普及生态环境保护和世界遗产保护知识展示和宣传峨眉山的自然风貌、生物多样性和历史文化精华。开展对森林生态系统、珍稀植物培育、野生动物救护等研究。鼓励高等院校、科研机构、社会团体开展科学研究为峨眉山生态保护、科研监测、人才培养等提供科技支撑和技术服务。加强国际交流合作推广宣传峨眉山品牌促进峨眉山资源保护。峨眉山保护管理机构应当加强智慧旅游建设完善旅游标识体系建立公共服务平台发布保护管理、科研监测、游客数量、气象气候等信息受理旅游者咨询、投诉、举报等。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十条 乐山市人民政府应当根据规划和生态环境保护的要求组织峨眉山市人民政府、峨眉山保护管理机构和发展改革、经济信息化、自然资源、生态环境、文化旅游、林业园林等有关部门制定产业和建设项目准入负面清单严格限制和禁止可能危害峨眉山生态环境和世界遗产的产业和建设项目。峨眉山保护管理机构应当根据规划要求和资源环境承载能力制定环保、旅游、交通、通信、民生等基础设施和旅游项目建设方案经乐山市人民政府同意依法办理相关审批手续后组织实施。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十一条 在峨眉山保护范围内从事经营活动应当经峨眉山保护管理机构审核同意后依法办理相关审批手续。峨眉山保护管理机构应当根据规划要求和资源环境承载能力对经营活动实行总量和区域控制。经营者利用原住居民合法修建的房屋等场地从事农家乐求的污染治理、安全和消防等设施。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十二条 峨眉山保护范围内的经营者不得从事下列行为式兜售商品或者提供服务的行为。峨眉山市人民政府应当组织有关行政管理部门对峨眉山保护范围内经营的商品和服务价格加强审核和监督管理保护旅游者的合法权益。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十三条 峨眉山保护范围内全面实行垃圾分类处理制度。峨眉山市人民政府、峨眉山保护管理机构应当按照减量化、资源化、无害化要求建立分类投放、分类收集、分类运输、分类处理的垃圾处理系统。峨眉山市人民政府、峨眉山保护管理机构应当按照选址合理、数量充足、干净无味、实用免费、管理有效、卫生文明的标准建设和管理旅游厕所。峨眉山市人民政府、峨眉山保护管理机构应当监督有关单位和个人做好下列环境卫生工作源安装合格的油烟净化设施实现油烟达标排放峨眉山保护管理机构应当采取激励措施鼓励旅游者自带垃圾下山。根据生态环境和世界遗产保护的需要可以对经营的商品、服务项目以及使用的燃料、包装物等作出限制性规定。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十四条 峨眉山保护管理机构应当根据规划制定和实施旅游者容量控制方案必要时可以实行分区封闭轮休制度限制旅游者数量并向社会公布。驾驶人应当遵守相关管理规定按照规定线路行驶并在规定地点停放车辆自觉维护交通秩序。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十五条 峨眉山门票实行政府定价。完善门票价格形成机制制定和调整门票价格应当征求公众和利害关系人的意见依法进行听证按照规定程序报批。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十六条 峨眉山保护管理机构应当会同有关部门对峨眉山旅游安全风险进行监测评估及时发布旅游安全警示信息。峨眉山保护管理机构应当公示游览线路标示游览区域和非开放区域设置安全警示等标识。旅游者应当按照规定线路游览不得进入非开放区域不得在没有安全保障的区域擅自从事探险、攀岩、滑翔等可能危及人身安全的活动。违反规定发生安全事故产生救援费用的由活动组织者或者旅游者本人承担。发现旅游者擅自从事可能危及人身安全的活动任何单位和个人有权及时制止。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十七条 乐山市人民政府应当组织峨眉山市人民政府、峨眉山保护管理机构和应急管理等有关部门编制突发事件专项应急预案。峨眉山市人民政府、峨眉山保护管理机构以及有关企业事业单位应当根据突发事件专项应急预案编制相应的应急方案并按照要求进行应急演练。峨眉山市人民政府、峨眉山保护管理机构应当按照规定储备应急物资建设应对森林火灾、地质灾害、文物安全、社会安全等突发事件的应急防护设施加强突发事件应急管控必要时可以对景点、游览线路采取临时管制措施并向社会公告。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十八条 加强社会信用体系建设建立健全守信联合激励和失信联合惩戒机制提高社会诚信意识和信用水平。鼓励和引导村民委员会、居民委员会在村规民约、居民公约中规定有关峨眉山保护的内容。单位和个人应当遵守法律法规、公序良俗和文明行为规范保护生态环境促进移风易俗树立文明乡风、淳朴民风倡导简约适度、绿色低碳的生活方式提升文明水平。经营者应当诚信经营公平竞争文明服务履行法定和约定义务保障消费者合法权益。旅游者应当遵守社会公共秩序、社会公德和旅游文明行为规范尊重当地的风俗习惯、文化传统爱护文化自然资源保护生态环境服从工作人员的引导和管理。建立志愿者平台制定志愿者招募与准入、教育与培训、管理与激励的相关政策措施倡导、鼓励单位和个人依法开展生态保护、科普宣传、文明劝导、义务讲解、法律援助等志愿服务活动。
峨眉山世界文化和自然遗产保护条例,,,第四章 管理和利用,,第三十九条 峨眉山保护管理机构及其工作人员不得从事以营利为目的的经营活动不得将规划、管理和监督等职能委托给企业或者个人行使。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十条 违反本条例规定的行为法律、法规已有法律责任规定的从其规定。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十一条 违反本条例第二十条规定在人文景物或者设施上刻划、涂污或者乱扔废弃物的由峨眉山保护管理机构责令恢复原状或者采取其他补救措施处二百元罚款。在禁火区域内吸烟、生火的由峨眉山保护管理机构给予批评教育可以处一百元以上一千元以下罚款。擅自移动或者破坏界碑标识的由峨眉山保护管理机构责令改正、赔偿损失可以处五百元以上五千元以下罚款。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十二条 违反本条例第二十一条规定未经审核同意举办体育赛事、大型游乐、演艺娱乐等活动从事影视拍摄等活动或者从事商用、私用直升机起降等活动的由峨眉山保护管理机构责令停止违法行为、限期恢复原状或者采取其他补救措施没收违法所得并处五万元以上十万元以下罚款情节严重的并处十万元以上二十万元以下罚款。未经审核同意从事野外教学、科考等活动的由峨眉山保护管理机构责令改正可以处一百元以上二千元以下罚款。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十三条 违反本条例第二十六条、第二十七条规定未经依法批准从事建设活动的由相关行政机关责令停止建设、限期拆除并依法处以罚款。未按照批准内容从事建设活动的由相关行政机关责令停止建设尚可采取改正措施消除影响的限期改正处建设工程造价百分之五以上百分之十以下的罚款无法采取改正措施消除影响的限期拆除不能拆除的没收实物或者违法收入可以并处建设工程造价百分之十以下的罚款。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十四条 违反本条例第三十二条规定在游人集散地、步游道等公共场所采取拉客揽客方式兜售商品或者提供服务的由峨眉山保护管理机构责令停止违法行为情节严重的处二百元罚款。擅自搭棚、设摊、设点、占道或者扩大面积经营的由峨眉山保护管理机构责令改正或者清除拒不改正或者清除的对个人处二百元罚款对单位处五百元以上二千元以下罚款。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十五条 违反本条例第三十六条规定旅游者擅自进入非开放区域的由峨眉山保护管理机构给予批评教育责令改正拒不改正的处五十元以上二百元以下罚款。擅自从事探险、攀岩、滑翔等可能危及人身安全活动的由峨眉山保护管理机构责令改正处一百元以上五百元以下罚款情节严重的处五百元以上五千元以下罚款。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十六条 峨眉山保护管理机构发现不属于本单位实施处罚的违法行为应当先行制止并及时移送有权执法机关处理有权执法机关应当及时将处理情况通报峨眉山保护管理机构。
峨眉山世界文化和自然遗产保护条例,,,第五章 法律责任,,第四十七条 违反本条例规定峨眉山保护管理机构或者其他负有监督管理职责的行政机关及其工作人员有下列行为之一的由有权机关责令改正对直接负责的主管人员和其他直接负责人员依法予以处理使成世界遗产损害或者生态环境破坏的行为。
峨眉山世界文化和自然遗产保护条例,,,第六章 附 则,,第四十八条 乐山市人民政府应当根据本条例制定具体实施办法。
峨眉山世界文化和自然遗产保护条例,,,第六章 附 则,,第四十九条 本条例自 2020 年 1 月 1 日起施行。
