文件名,编,分编,章,节,内容
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十一条 倡导、规范下列公共场所文明行为卫生不向室外、车外抛撒垃圾不高空抛物现场管理等候服务时有序排队遵守保持安全距离等文明引导标识帮助的人让座患者自觉佩戴口罩时合理选择时间及方式控制电子设备音量监护人要监管孩童不因玩耍嬉戏而影响他人其他禁止吸烟的场所吸烟。
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十二条 倡导、规范下列家庭文明行为优生优育以诚相待、勤俭持家相互支持、夫妻和睦等家庭美德培育、传承和弘扬良好家风家训重视家庭文明建设济上供养、生活上照料和精神上慰藉的赡养义务抚养义务关心爱护未成年人重视关注未成年人的生理、心理健康状况教育引导未成年人遵纪守法、勤俭节约养成良好的品德和行为习惯护责任保障适龄未成年人依法接受并完成义务教育不得放任或者迫使应当接受义务教育的未成年人失学、辍学务鼓励和帮助残疾人增强自立能力相处、平等相待共同勤俭持家家庭成员。
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十三条 倡导、规范下列医疗文明行为
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十四条 倡导、规范下列校园文明行为
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十五条 倡导、规范下列文明旅游行为
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十六条 倡导、规范下列网络文明行为谣、不信谣、不传谣
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十七条 倡导、鼓励下列社会互助文明行为
怒江傈僳族自治州文明行为促进条例,,,第二章 倡导、鼓励与规范,,第十八条 倡导、鼓励下列绿色环保、健康生活文明行为怒江用塑料袋和一次性餐具、洗浴用品等具康、乐观、积极向上的生活方式俗不文明行为。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第十九条 州、县市人民政府应当将文明行为促进工作纳入国民经济和社会发展规划以及年度计划推动文明行为促进工作与经济社会协调发展所需经费纳入本级财政预算。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十条 州、县市精神文明建设工作机构应当将文明行为促进工作纳入群众性精神文明创建活动评选内容定期督查公开监督渠道接受公众的监督。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十一条 州、县市人民政府应当建立新时代文明实践活动体系组织开展新时代文明实践志愿服务引导群众提高思想觉悟、道德水准和文明素养。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十二条 国家机关、企业事业单位以及其他社会组织应当将文明行为规范纳入本单位职业规范要求并将文明行为培训纳入本单位入职培训、岗位培训内容。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十三条 州、县市人民政府及其有关部门应当科学规划、合理布局建设完善与文明行为促进工作有关的设施设备并加强日常管护工作。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十四条 机场、车站、政务大厅、医疗机构、大型商场、旅游景区等公共场所应当按照规定配备母婴室设置无障碍通道、无障碍厕位等便利设施。餐饮服务经营者应当主动对消费者进行防止食品浪费提示提醒配备公勺公筷为消费者提供安全、卫生、环保、便携的打包服务。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十五条 州、县市人民政府及其有关部门应当根据各自职能职责结合本行政区域内文明行为促进工作实际制定不文明行为重点治理清单并向社会公布开展不文明行为治理重点监管、联合检查、联合执法等工作定期向社会公开检查和执法情况。乡镇人民政府、街道办事处及有关部门应当建立日常巡查制度对发现的不文明行为及时进行劝导、制止。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十六条 州、县市人民政府及其有关部门可以向社会招募志愿者和文明劝导员做好文明行为宣传引导和不文明行为教育劝导等工作。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十七条 公共媒体应当刊播公益广告倡导文明理念褒扬和宣传文明行为加强对不文明行为的舆论监督依法依规曝光和批评不文明行为营造全社会鼓励和促进文明行为的舆论氛围。
怒江傈僳族自治州文明行为促进条例,,,第三章 保障与监督,,第二十八条 任何单位和个人有权劝阻不文明行为有权举报、投诉不文明行为和不履行文明行为促进工作职责的单位及工作人员对文明行为促进工作提出意见和建议。
怒江傈僳族自治州文明行为促进条例,,,第四章 法律责任,,第二十九条 违反本条例规定的行为法律、法规已有法律责任规定的从其规定。
怒江傈僳族自治州文明行为促进条例,,,第四章 法律责任,,第三十条 采取威胁、侮辱、殴打等方式打击报复劝阻人、举报人、投诉人构成违反治安管理行为的由公安机关依法处罚构成犯罪的依法追究刑事责任。
怒江傈僳族自治州文明行为促进条例,,,第四章 法律责任,,第三十一条 国家机关及其工作人员违反本条例规定在文明行为促进工作中滥用职权、玩忽职守、徇私舞弊的对直接负责的主管人员和其他直接责任人员依法给予处分构成犯罪的依法追究刑事责任。
怒江傈僳族自治州文明行为促进条例,,,第五章 附 则,,第三十二条 本条例自 2024 年 1 月 1 日起施行。
