文件名,编,分编,章,节,内容
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十一条 编制海岸带保护与利用规划应当保持滨海湿地、沙滩、自然岩礁、入海河口、沿海防护林及其他滨海独立生境单元的完整性严格保护自然岸线整治修复受损岸线合理布局涉海产业拓展公众亲海空间达到生态效益、社会效益和经济效益的统一。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十二条 海岸带保护与利用规划应当遵循国土空间规划落实国家、省海岸带综合保护与利用总体规划要求符合生态保护红线、海洋功能区划并与有关专项规划相衔接。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十三条 编制海岸带保护与利用规划应当根据生态环境和资源承载力、开发利用状况以及经济社会发展需要落实生态优先、应保尽保、优化结构、强化管控的要求将海岸带划分为严格保护区域、限制开发区域和优化利用区域分别制定保护目标及管控措施。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十四条 在海岸带范围内下列区域应当划为严格保护区域区域。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十五条 在海岸带范围内下列区域应当划为限制开发区域值较高的区域。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十六条 在海岸带范围内除严格保护区域和限制开发区域以外的区域划为优化利用区域。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十七条 编制海岸带保护与利用规划应当进行科学论证采取座谈会、论证会、听证会等形式广泛征求社会各方面的意见及建议保证海岸带保护与利用规划的科学性和可行性。
日照市海岸带保护与利用管理条例,,,第二章 规划,,第十八条 市人民政府有关部门和区人民政府应当加强海岸带保护与利用规划实施管理保障规划落实。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第十九条 除国防安全需要外严格保护区域范围内禁止进行与保护无关的各类工程建设活动市人民政府应当对严格保护区域明确保护边界设立保护标识。限制开发区域的利用应当坚持保护为主兼顾社会经济建设的需要禁止工业生产、矿产资源开采和商品房建设。优化利用区域应当集中布局确需占用海岸带的建设项目严格控制占用海岸线长度提高投资强度和利用效率优化海岸线开发利用格局。在严格保护区域、限制开发区域和法律、法规规定的其他区域内禁止新设排污口、炸毁礁石等损害海岸带地形地貌和生态环境的活动。已建的排污口严格保护区域内的应当清理拆除限制开发区域内的应当按照规定标准排放超过规定标准排放的由生态环境部门依法责令限期治理。在海岸带保护范围内涉及饮用水水源保护区、风景名胜区、湿地等保护管理的按照有关法律、法规的规定严格保护。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十条 严格管控围填海。围填海活动应当执行法律、法规和国家有关规定。除国家重大战略项目外严格保护区域、限制开发区域以及其他生态脆弱敏感、自净能力弱的海域禁止围填海。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十一条 依照法律、法规及有关规定已经经过海域使用论证和建设项目环境影响评价并获得批准实施的围填海等建设项目其配套的环境保护设施应当与主体工程同时设计、同时施工、同时投产使用。禁止使用生活垃圾、医疗废物、化工废料及未经无害化处理的采矿废料或者其他损害海洋环境质量的填充材料建设围填海工程。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十二条 市人民政府海洋发展部门应当会同自然资源和规划、生态环境部门划定自然岸线保护范围任何单位和个人不得破坏自然岸线保护范围内的地形地貌和景观不得改变自然岸线保护范围内的自然岸线属性。全市自然岸线保有率不得低于省确定的管控目标。整治修复后具有自然海岸形态特征和生态功能的海岸线纳入自然岸线管控目标管理。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十三条 除经依法批准的航道疏浚等活动外禁止任何单位和个人开采海岸带范围内的海砂资源。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十四条 市、区人民政府应当建立沙滩管护制度明确沙滩管护责任主体保护沙滩资源。禁止在沙滩从事下列行为
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十五条 除港口管理区、军事管理区、海洋特别保护区的重点保护区等经依法批准封闭的区域外任何单位和个人不得违法圈占沙滩限制他人正常通行、亲近海洋活动。通行和亲近海洋活动不得在经依法确权的近岸养殖区内从事游泳、捡拾海产品等影响他人合法养殖、经营的行为造成损失的应当依法予以赔偿。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十六条 建立海岸建筑退缩线制度区分人工岸线和基岩质、砂质、淤泥质等自然岸线类型。建筑退缩线由市人民政府根据海岸带保护与利用规划依法合理确定并公布。临海建筑物、构筑物等应当与自然环境、整体风貌相协调遵循低建筑容积率、低建筑密度、高绿化率的原则严格控制建筑高度、体量提出建筑风格、色彩等指标要求保护海滨天际轮廓和景观视廓。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十七条 沿海防护林营造、补植应当以防风固沙林和防护性景观林为主选用适宜沿海造林的树种保护原生植被形成多树种多树龄混交、乔灌草立体配置、绿化美化彩化香化相结合、生态效益良好的防护林体系。市、区人民政府应当明确沿海防护林养护管理主体组织做好防火、病虫害防治、抚育、补植等日常养护工作。禁止在沿海防护林地内从事开荒、砍柴、放牧、筑坟、采石、采砂、采土、挖塘、打井及其他毁林行为禁止在沿海防护林及其周边燃放烟花爆竹、施放孔明灯、野炊、吸烟、烧香、烧纸及其他用火行为。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十八条 市、区人民政府有关部门应当按照各自职责建立海岸带珍稀物种保护制度保护海岸带特有生物种质资源和重要经济生物物种。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第二十九条 海滨旅游项目开发应当保护海岸带自然环境、保持生态和文化多样性进行差异化开发突出特色避免重复建设保护海滩、植被等景观资源。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十条 市、区人民政府应当划定海岸带范围内水产养殖禁养区和限养区。海上养殖区应当避开港口、航道水域不得影响通航安全。禁养区内禁止各类水产养殖活动。限养区内陆地范围禁止新增抽取地下水养殖的水产养殖项目不得扩大养殖规模。限养区的近岸海域市、区人民政府可以划定一定的范围禁止筏式养殖、网箱养殖等水面设施养殖。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十一条 海岸带陆域范围内禁止新建或者扩建规模化畜禽养殖场和养殖小区。现有的畜禽养殖场、养殖小区应当采取必要的污染防治措施建设与其规模相适应的养殖废弃物综合利用和无害化处理设施并保持正常运行或者委托他人对畜禽养殖废弃物代为综合利用和无害化处理。村居民个人养殖家畜家禽应当实行集中圈养。畜禽散养密集区所在地乡镇人民政府、街道办事处应当组织对畜禽粪便污水进行分户收集、集中处理利用。未实现分户收集、集中处理利用的散养户应当采取必要的污染防治措施妥善处理养殖废弃物达到防渗、防雨、防溢流的要求。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十二条 市、区人民政府应当建立海岸带环境保护协调机制按照海岸带生态环境承载力和主要污染物排海总量控制指标逐步削减入海污染负荷控制陆源污染排放量严格限制海岸带内污染排放。禁止企业事业单位和其他生产经营者无排污许可证或者违反排污许可证的规定向海岸带排放废水、污水。禁止向海岸带排放油类、酸液、碱液、剧毒废液和高、中水平放射性废水严格控制向海岸带排放含有不易降解的有机物和重金属的废水。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十三条 市、区人民政府应当加强海洋垃圾污染防治工作建立海洋垃圾监测、收集、运输及处置机制落实属地管理责任。海岸带范围内禁止丢弃、掩埋、堆积、抛撒、焚烧垃圾从事生产、经营活动的单位和个人应当设置垃圾回收装置或者设施及时收集清理垃圾保持海岸带干净整洁。海岸带范围内村居应当建立生活垃圾储存、清理、运输机制做到日产日清。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十四条 依法使用海域或者海岸从事生产、经营活动的单位和个人应当采取有效措施收集和处理产生的全部污水防止污染环境。海岸带范围内的民俗旅游村、宾馆、饭店等单位及居住区排放的污水应当纳入城镇污水处理厂集中处理未纳入城镇污水管网的区域应当建设污水处理站或者其他适宜的处理设施污水经处理达标后合理利用或者排放。从事海上餐饮住宿服务和其他生产、运输、经营活动的单位和个人应当在生产经营场所设置污水回收设施将其产生的污水全部回收并运至陆地交由具备相应处理能力的单位集中处理严禁直接排入海洋。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十五条 从事海水养殖应当科学确定养殖密度防止和减少病害合理投饵、施肥正确施用药物禁止使用国家禁用兽渔药、农药等有毒有害物质防止造成海洋环境污染。因养殖污染海域或者严重破坏海洋景观的养殖者应当予以恢复和整治。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十六条 沿海农田、林地等施用化肥、农药、植物生长调节剂等应当严格执行国家安全规定和标准。鼓励和推广采用生物、物理等无公害措施防治农业、林业病虫害。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十七条 市、区人民政府应当建立海岸带状况动态监测调查制度及时掌握海岸带保护动态信息并建立海岸带现状及变化影像、文字档案。市、区人民政府应当制定海岸带生态修复计划组织对海水入侵、海岸侵蚀等生态损坏、功能退化区域进行综合治理和生态修复。开展沙滩整治修复养护、海岸生态廊道建设和海漂垃圾治理等最大限度恢复原有自然风貌。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十八条 市、区人民政府应当建立海洋监视监测系统。合理布局和建设沿海验潮站、气象观测场。建立台风、风暴潮、海浪、海啸、海冰等自然灾害预警预防体系建设渔港、避风港等避灾避险设施。完善海上溢油、有毒有害物质及危险化学品泄露污染事故应急处置机制加强应急物资储备和应急处理能力建设。
日照市海岸带保护与利用管理条例,,,第三章 保护,,第三十九条 市、区人民政府应当加强赤潮、绿潮等生态灾害防治工作建立监测、巡查、调查、处置机制落实属地责任和临海、用海单位的处置措施鼓励、支持开展科学研究和综合利用。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十条 市、区人民政府应当统筹海岸带开发利用依法优化海岸带范围内的建设项目布局规范产业用海、用地管理禁止超出生态环境承载力的项目建设。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十一条 建立、落实海岸工程、海洋工程建设项目环境影响后评价制度对海岸带生态造成严重影响的建设项目根据环境影响后评价结论采取改进措施进行调整直至退出海岸带利用。开发利用海岸带资源可能对海岸带生态环境产生影响的项目需要进行生态修复的应当根据环境影响评价要求进行修复。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十二条 港口建设坚持深水深用、节约高效、合理利用、有序开发的原则加快港口结构调整优化功能布局集约利用岸线、陆域、水域等资源避免粗放发展、重复建设和资源浪费。统筹港口新开发与现有设施改造升级提升港口信息化、专业化、智能化水平完善集疏运体系促进港口与城市协调发展。码头建设应当优先采用离岸方式。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十三条 确需利用海岸带开发建设的产业项目应当符合单位土地面积投资强度和效用指标等规定落实海域节约集约利用、生态修复等要求实施海岸带土地资源的集约高效开发。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十四条 旅游开发应当充分满足公众高品质近海亲海需求鼓励建设景观优美、具有休闲旅游与公众游憩功能、集生态保护与旅游开发为一体的开放式旅游海岸带。加强公益性水上运动基础设施建设提高安全保障水平满足公众水上运动需求。
日照市海岸带保护与利用管理条例,,,第四章 利用,,第四十五条 海岸带范围内水产养殖应当根据生态容量与环境承载力控制规模规范养殖方式。陆域水产养殖集中区所在地的区人民政府应当制定专项规划和具体政策支持、鼓励传统海水养殖业转型升级、高质量发展。加快禁养区内现有养殖有序退出限养区内不符合用水、环保等要求的养殖业升级改造发展生态、安全、高效海水养殖建设现代渔业园区。鼓励发展离岸式水产养殖和海陆接力式水产养殖。
日照市海岸带保护与利用管理条例,,,第五章 监督管理,,第四十六条 市、区人民政府应当加强对海岸带保护、利用的监督管理建立由海洋发展、自然资源和规划、生态环境、发展改革、文化旅游、交通运输、水利、应急管理、城市管理等有关部门组成的联席会议制度定期研究海岸带保护与利用的现状与形势讨论决定重大事项全面高效落实海岸带保护与利用的属地责任。
日照市海岸带保护与利用管理条例,,,第五章 监督管理,,第四十七条 市、区人民政府有关部门应当建立健全海岸带保护与利用监督巡查制度发挥各部门职能专长和协作联合优势及时发现解决问题调整工作部署维护海岸带保护与利用良好秩序。有关部门应当建立海岸带保护与利用信息通报、案件移交、联合执法制度。行政执法活动需要其他部门协助的接到协助请求的部门应当予以协助。对于涉及多个部门管理职责的突出问题市、区人民政府应当组织开展联合执法、专项整治行动。
日照市海岸带保护与利用管理条例,,,第五章 监督管理,,第四十八条 市、区人民政府有关部门接到咨询、投诉和举报时对属于本部门职责的应当受理并及时进行核实、答复和处理对不属于本部门职责的应当及时通知并转交有关部门处理有关部门应当及时处理不得推诿。
日照市海岸带保护与利用管理条例,,,第五章 监督管理,,第四十九条 市人民政府生态环境部门应当依据国家有关标准和规范定期组织对海岸带范围内的海洋环境、海洋生态进行监测、调查与评价并按照规定发布相关公报或者专项通报。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十条 违反本条例规定的行为法律、法规已规定法律责任的从其规定法律、法规未规定法律责任的依照本条例的规定执行。违反本条例规定造成损害的依法承担民事责任构成犯罪的依法追究刑事责任。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十一条 市、区人民政府、有关部门及其工作人员违反本条例规定在海岸带保护与利用管理工作中玩忽职守、滥用职权、徇私舞弊的对直接负责的主管人员和其他直接责任人员依法给予处分。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十二条 违反本条例第十九条第四款规定在严格保护区域和限制开发区域新设入海排污口的由生态环境部门责令关闭并处五万元以上十万元以下罚款。违反本条例第十九条第四款规定在严格保护区域和限制开发区域有炸毁礁石等损害海岸带地形地貌和生态环境行为的由自然资源和规划部门责令停止违法行为并处二万元以上十万元以下罚款。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十三条 违反本条例第二十条规定在严格保护区域、限制开发区域以及其他生态脆弱敏感、自净能力弱的海域围填海的由海洋发展部门责令退还非法占用的海域恢复原状没收违法所得并处非法占用海域期间内该海域面积应缴纳的海域使用金十五倍以上二十倍以下罚款。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十四条 违反本条例第二十一条第二款规定使用生活垃圾、医疗废物、化工废料及未经无害化处理的采矿废料或者其他损害海洋环境质量的填充材料建设围填海工程的由生态环境部门予以警告责令停止建设、限期整治和恢复或者采取其他补救措施情节严重的处五万元以上二十万元以下罚款有违法所得的没收违法所得。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十五条 违反本条例第二十三条规定在海岸带范围内开采海砂的由自然资源和规划部门责令停止开采、赔偿损失没收采出的海砂和违法所得并处违法所得百分之五十的罚款。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十六条 违反本条例第二十五条第一款规定违法圈占沙滩限制他人正常通行、亲近海洋活动的由海洋发展部门责令改正拒不改正的对单位处二千元以上二万元以下罚款对个人处二百元以上二千元以下罚款。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十七条 违反本条例第三十条规定在海岸带海域范围内禁养区内从事养殖活动或者在限养区内从事禁止的养殖活动的由海洋发展部门责令停止违法行为拆除违法养殖设施处五万元以上十万元以下罚款。
日照市海岸带保护与利用管理条例,,,第六章 法律责任,,第五十八条 违反本条例第三十二条第二款规定未取得排污许可证或者违反排污许可证的规定排放废水、污水的由生态环境部门责令改正或者责令限制生产、停产整治并处十万元以上一百万元以下罚款情节严重的报有批准权的人民政府批准责令停业、关闭。
日照市海岸带保护与利用管理条例,,,第七章 附则,,第五十九条 本条例下列用语的含义砂质岸线、淤泥质岸线、基岩岸线、生物岸线等原生岸线。
日照市海岸带保护与利用管理条例,,,第七章 附则,,第六十条 本条例自 2020 年 1 月 1 日起施行。
