文件名,编,分编,章,节,内容
焦作市文明行为促进条例,,,,,第十一条 公民应当文明饲养宠物自觉遵守下列规定扰他人正常生活的宠物并按照规定为宠物进行免疫、检疫者在人员密集场所应当为犬只佩戴嘴套怀抱或者将犬只装入犬袋、犬笼他具有危险性的宠物乘坐公共交通工具或者进入学校、医院、公园等公共场所
焦作市文明行为促进条例,,,,,第十二条 公民应当文明使用网络自觉遵守下列规定誉、隐私、知识产权等合法权益骗等行为网络群组、平台的建立者和管理者应当履行管理责任规范信息发布等行为。
焦作市文明行为促进条例,,,,,第十三条 经营者应当文明经营自觉遵守下列行为密和个人信息出站口或者景区招揽客人
焦作市文明行为促进条例,,,,,第十四条 医患双方应当共同维护良好医疗环境共建和谐医患关系自觉遵守下列规定权、同意权和隐私权为患者保守医疗秘密和健康隐私维护患者合法权益物不得利用执业之便谋取不正当利益殴打医务人员不得聚众闹事
焦作市文明行为促进条例,,,,,第十五条 学校应当加强文明校园建设自觉遵守下列规定惯养成培育健康向上的校园文化珍惜粮食的习惯辱、体罚学生控制度预防和处置学生欺凌
焦作市文明行为促进条例,,,,,第十六条 公民应当参与文明乡村建设自觉遵守下列规定有困难的老年人、留守儿童等群体堆放垃圾、土石、柴草等杂物文和自然资源
焦作市文明行为促进条例,,,,,第十七条 公民应当重视文明家庭建设自觉遵守下列规定明行为规范
焦作市文明行为促进条例,,,,,第十八条 遇自然灾害、事故灾难等突发事件服从现场指挥配合应急处置有序疏散不聚集、不围观不得编造、传播有关突发事件事态发展或者应急处置工作的虚假信息。鼓励单位、个人开展应急救护、逃生避险知识和技能宣传教育活动提高公民预防、避险、自救、互救和减灾能力。
焦作市文明行为促进条例,,,,,第十九条 鼓励单位、个人开展爱国主义、革命传统教育和拥军优属等活动营造爱护红色文化遗存、尊崇革命英雄人物、传承红色基因的社会氛围弘扬特别能战斗精神。挖掘和利用农业农耕文化、治黄兴水文化、历史名人文化、太极功夫文化等特色资源依托焦作山水打造高能级文旅。
焦作市文明行为促进条例,,,,,第二十条 市、县市、区人民政府应当加大对基础设施的投入科学规划、合理布局完善公共卫生、公共交通、公共停车场、文体活动、环境保护等设施建设为践行文明行为提供保障。政务大厅、医疗机构、车站、商场、景区等公共场所应当按照规定设置一米线等文明引导标识配备无障碍厕位、第三卫生间、母婴室、自动体外除颤器等便民设施、急救设备。
焦作市文明行为促进条例,,,,,第二十一条 市、县市、区人民政府及有关部门应当加强公共图书馆、中小学图书馆、社区村图书室、城市书房等全民阅读设施建设组织开展书香焦作全民阅读活动培养公民的阅读习惯促进公民文明素养的提升。
焦作市文明行为促进条例,,,,,第二十二条 国家机关、企业事业单位和社会组织应当将文明行为规范纳入本单位职业规范要求、岗位培训和考核内容。窗口行业单位应当制定文明服务规范教育和督促工作人员做到文明用语、礼貌待人、规范服务树立文明形象。
焦作市文明行为促进条例,,,,,第二十三条 新闻媒体应当积极宣传文明行为规范刊播公益广告报道先进典型曝光不文明行为营造全社会自觉践行文明行为的氛围。公交站亭、公共汽车和建设工地围挡等载体应当按照规定发布公益广告宣传促进文明行为。鼓励单位和个人创作、传播有益于文明行为促进的文学艺术、自然科学和社会科学等作品普及文明行为规范。
焦作市文明行为促进条例,,,,,第二十四条 市、县市、区精神文明建设指导委员会办事机构和有关部门应当开展道德模范、身边好人、焦作楷模、身边的榜样等文明行为典型人物选树宣传活动建立健全文明行为典型选树宣传和帮扶制度。鼓励用人单位在招聘时同等条件下优先录用或者聘用文明行为典型人物。
焦作市文明行为促进条例,,,,,第二十五条 市、县市、区精神文明建设指导委员会办事机构应当根据有关法律法规以及社会发展适时调整文明行为规范要求并向社会公布。
焦作市文明行为促进条例,,,,,第二十六条 有关部门及其工作人员在文明行为促进工作中滥用职权、玩忽职守、徇私舞弊或者有其他不履行、不正确履行职责行为的对直接负责的主管人员和其他直接责任人员依法给予处分构成犯罪的依法追究刑事责任。
焦作市文明行为促进条例,,,,,第二十七条 违反本条例规定的行为有关法律、法规已有法律责任规定的从其规定。
焦作市文明行为促进条例,,,,,第二十八条 本条例自 2022 年 10 月 1 日起施行。
